latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
1.2026,38.91,332.3,1.2,1.1,2017-01-09,0806,Terra,MODIS,56,6.2,313.1,21.3,D,0
0.9857,35.0299,324.6,1,1,2017-01-09,0806,Terra,MODIS,67,6.2,306.5,10.7,D,0
0.3284,35.4264,321.6,1,1,2017-01-09,0806,Terra,MODIS,53,6.2,306.9,6.6,D,0
1.1169,34.948,328.8,1,1,2017-01-09,0806,Terra,MODIS,76,6.2,310,12.7,D,0
0.9583,34.7182,320.7,1.1,1,2017-01-09,0806,Terra,MODIS,38,6.2,300.5,14.2,D,0
1.1411,35.0364,338.7,1,1,2017-01-09,0806,Terra,MODIS,86,6.2,309.7,28.2,D,0
0.7468,35.3366,325.7,1,1,2017-01-09,0806,Terra,MODIS,68,6.2,309.3,8.4,D,0
0.6117,35.129,322.7,1,1,2017-01-09,0806,Terra,MODIS,58,6.2,307.5,7.3,D,0
0.0901,36.293,317.3,1,1,2017-01-09,0806,Terra,MODIS,33,6.2,302.9,7,D,0
0.1995,35.4231,323.9,1,1,2017-01-09,0806,Terra,MODIS,69,6.2,305.5,9.6,D,0
0.6085,35.3384,323.4,1,1,2017-01-09,0806,Terra,MODIS,52,6.2,309,7.6,D,0
-2.1763,40.8988,334.4,1.1,1.1,2017-01-09,1101,Aqua,MODIS,78,6.2,301.5,22.6,D,0
-2.1748,40.9089,348.2,1.1,1.1,2017-01-09,1101,Aqua,MODIS,70,6.2,301.4,52.2,D,0
-1.5581,35.7866,327.1,1.2,1.1,2017-01-09,1102,Aqua,MODIS,66,6.2,295.1,26.5,D,0
1.2043,34.758,326.3,1.3,1.1,2017-01-09,1102,Aqua,MODIS,54,6.2,306.6,17.7,D,0
0.6144,36.5576,337.3,1.1,1,2017-01-09,1102,Aqua,MODIS,81,6.2,316.9,19.2,D,0
0.6131,36.5482,357.2,1.1,1,2017-01-09,1102,Aqua,MODIS,98,6.2,315.8,62.9,D,0
1.1282,39.1844,338,1,1,2017-01-09,1102,Aqua,MODIS,76,6.2,319.9,13,D,0
-0.0144,35.2354,339.4,1.3,1.1,2017-01-09,1102,Aqua,MODIS,85,6.2,306.7,38,D,0
0.3906,36.2795,326.4,1.1,1,2017-01-09,1102,Aqua,MODIS,60,6.2,308.3,10.8,D,0
1.2903,35.9012,323.3,1.1,1.1,2017-01-09,1102,Aqua,MODIS,47,6.2,303.6,11.6,D,0
0.3921,36.2894,349.2,1.1,1,2017-01-09,1102,Aqua,MODIS,93,6.2,309.3,51.4,D,0
1.1098,34.9494,332.1,1.3,1.1,2017-01-09,1102,Aqua,MODIS,79,6.2,313.1,19.7,D,0
3.1488,35.8248,390.1,1.1,1,2017-01-09,1103,Aqua,MODIS,100,6.2,320.2,197.1,D,0
3.1502,35.8344,368.4,1.1,1,2017-01-09,1103,Aqua,MODIS,100,6.2,315.1,97.5,D,0
0.9025,34.9796,322.4,1.5,1.2,2017-01-11,0754,Terra,MODIS,69,6.2,305.6,13.7,D,0
0.0568,37.3695,316.3,1.1,1,2017-01-11,0754,Terra,MODIS,35,6.2,300.2,10.2,D,0
0.5578,35.3669,322.5,1.4,1.2,2017-01-11,0754,Terra,MODIS,70,6.2,300.2,20.2,D,0
-1.2847,36.8427,323.3,1.1,1,2017-01-11,0754,Terra,MODIS,65,6.2,304,10.6,D,0
-1.2861,36.8525,332.5,1.1,1,2017-01-11,0754,Terra,MODIS,80,6.2,304.5,23,D,0
0.6223,35.3179,324.8,2,1.4,2017-01-11,1050,Aqua,MODIS,67,6.2,307.4,28.9,D,0
0.9792,34.7252,319,2.2,1.4,2017-01-11,1050,Aqua,MODIS,46,6.2,297.3,36.6,D,0
-0.0484,35.5743,321.6,2,1.4,2017-01-11,1050,Aqua,MODIS,59,6.2,298.9,33.7,D,0
-0.0458,35.5918,324.1,2,1.4,2017-01-11,1050,Aqua,MODIS,67,6.2,298.2,41,D,0
-0.7497,35.682,312.9,2,1.4,2017-01-11,1050,Aqua,MODIS,27,6.2,296.6,15.6,D,0
-3.4634,37.6507,302.1,1.3,1.1,2017-01-11,2014,Terra,MODIS,47,6.2,291.9,5.7,N,0
-0.0258,35.1479,305.4,1.1,1,2017-01-11,2015,Terra,MODIS,64,6.2,285.1,8.6,N,0
-0.0245,35.1574,315.8,1.1,1,2017-01-11,2015,Terra,MODIS,92,6.2,285.3,16.8,N,0
2.882,36.1681,302.3,1,1,2017-01-11,2310,Aqua,MODIS,48,6.2,291,5,N,0
0.4974,35.7232,301.1,1,1,2017-01-11,2311,Aqua,MODIS,37,6.2,288.2,5.8,N,0
-0.0155,35.0177,301,1,1,2017-01-11,2311,Aqua,MODIS,36,6.2,288.3,5.2,N,0
-1.0968,36.1398,322.6,3.1,1.7,2017-01-12,0837,Terra,MODIS,61,6.2,310.3,29.5,D,0
-0.28,35.956,328.2,2.9,1.6,2017-01-12,0837,Terra,MODIS,79,6.2,306.6,73.2,D,0
-0.2782,35.9629,324,2.9,1.6,2017-01-12,0837,Terra,MODIS,74,6.2,306,49.7,D,0
-0.2744,35.9377,324,2.9,1.6,2017-01-12,0837,Terra,MODIS,74,6.2,307.2,48.4,D,0
-0.0467,35.5856,324.6,1.8,1.3,2017-01-12,1133,Aqua,MODIS,50,6.2,308,24.7,D,0
-0.0149,34.8418,338.1,1.6,1.2,2017-01-12,1133,Aqua,MODIS,83,6.2,311.6,41.5,D,0
-0.0155,34.8475,346.8,1.6,1.2,2017-01-12,1133,Aqua,MODIS,91,6.2,311.4,69.5,D,0
-0.013,34.8554,328,1.6,1.2,2017-01-12,1133,Aqua,MODIS,43,6.2,310.3,15.5,D,0
1.1345,39.2416,330.7,3.6,1.8,2017-01-12,1133,Aqua,MODIS,58,6.2,312.4,39.6,D,0
0.0375,34.0292,359.3,1.4,1.2,2017-01-12,1133,Aqua,MODIS,99,6.2,306.5,116.4,D,0
0.8429,34.9056,327.7,1.6,1.3,2017-01-12,1133,Aqua,MODIS,62,6.2,312.7,17,D,0
1.2213,34.8257,332,1.6,1.3,2017-01-12,1133,Aqua,MODIS,70,6.2,315.2,22,D,0
-0.0039,34.8405,327.8,1.6,1.2,2017-01-12,1133,Aqua,MODIS,59,6.2,309.4,15.8,D,0
1.18,38.8237,330.3,3.3,1.7,2017-01-12,1133,Aqua,MODIS,30,6.2,308.5,63.2,D,0
1.2256,38.961,343.1,1.3,1.1,2017-01-13,0741,Terra,MODIS,87,6.2,310.4,46.2,D,0
1.2359,38.9625,357,1.3,1.1,2017-01-13,0741,Terra,MODIS,98,6.2,309.9,92.9,D,0
1.2287,38.9553,351.6,1.3,1.1,2017-01-13,0741,Terra,MODIS,94,6.2,311.2,71.7,D,0
1.2269,38.9672,343.5,1.3,1.1,2017-01-13,0741,Terra,MODIS,88,6.2,310.8,46.7,D,0
-2.1744,40.8283,327.4,1,1,2017-01-13,0742,Terra,MODIS,61,6.2,305.2,11.9,D,0
-0.3122,36.6603,319.5,1.9,1.3,2017-01-13,0742,Terra,MODIS,60,6.2,293.6,37.8,D,0
1.1694,38.7827,332.3,1.8,1.3,2017-01-13,1038,Aqua,MODIS,48,6.2,311.5,33.9,D,0
1.167,38.7663,337.4,1.8,1.3,2017-01-13,1038,Aqua,MODIS,74,6.2,309.2,49.4,D,0
-3.546,37.7376,309.3,1,1,2017-01-13,2002,Terra,MODIS,77,6.2,291.4,8.5,N,0
-0.3136,36.6553,302.5,1,1,2017-01-13,2003,Terra,MODIS,48,6.2,275.1,9.1,N,0
2.1201,36.8176,314.5,1,1,2017-01-13,2003,Terra,MODIS,89,6.2,285.9,15.3,N,0
0.0238,35.605,301.6,1,1,2017-01-13,2003,Terra,MODIS,43,6.2,279.6,8.3,N,0
2.121,36.8218,327.7,1.2,1.1,2017-01-13,2258,Aqua,MODIS,100,6.2,286.4,37,N,0
1.099,34.9463,323.6,1.3,1.1,2017-01-14,0824,Terra,MODIS,61,6.2,307.6,9.7,D,0
-0.1947,35.8367,337.1,1.6,1.2,2017-01-14,0824,Terra,MODIS,86,6.2,308.3,50.7,D,0
-0.1926,35.8223,334.8,1.6,1.2,2017-01-14,0824,Terra,MODIS,84,6.2,307.9,45,D,0
1.0303,34.93,324,1.3,1.1,2017-01-14,0824,Terra,MODIS,68,6.2,308,13,D,0
-0.3607,36.0284,327.6,1.7,1.3,2017-01-14,0824,Terra,MODIS,76,6.2,309.5,24.6,D,0
1.1283,39.2175,339.1,2,1.4,2017-01-14,1121,Aqua,MODIS,80,6.2,313.3,45.1,D,0
-1.3676,34.8562,306.5,2.5,1.5,2017-01-15,2247,Aqua,MODIS,68,6.2,287.8,32.5,N,0
3.9181,34.1995,333.7,1,1,2017-01-16,0811,Terra,MODIS,77,6.2,310.8,20.4,D,0
3.9195,34.1903,334.7,1,1,2017-01-16,0811,Terra,MODIS,79,6.2,310.3,21.8,D,0
2.3488,35.0356,327.3,1,1,2017-01-16,0811,Terra,MODIS,56,6.2,301,18.9,D,0
2.2052,36.8107,326.7,1.1,1,2017-01-16,0811,Terra,MODIS,53,6.2,297,23.8,D,0
-0.3019,36.6255,347.7,1.1,1.1,2017-01-16,0812,Terra,MODIS,90,6.2,295.2,62.3,D,0
1.0492,34.8477,342.8,1,1,2017-01-16,0812,Terra,MODIS,89,6.2,313.3,32,D,0
1.0361,34.9365,328.2,1,1,2017-01-16,0812,Terra,MODIS,55,6.2,313.5,9.9,D,0
0.8235,35.3189,327.6,1,1,2017-01-16,0812,Terra,MODIS,72,6.2,310.3,12.8,D,0
0.7014,35.2707,345.3,1,1,2017-01-16,0812,Terra,MODIS,90,6.2,311.5,39,D,0
1.0348,34.9454,326.8,1,1,2017-01-16,0812,Terra,MODIS,42,6.2,312.1,8.8,D,0
1.0272,34.9352,328,1,1,2017-01-16,0812,Terra,MODIS,52,6.2,314.5,9.9,D,0
0.7,35.2797,342.6,1,1,2017-01-16,0812,Terra,MODIS,88,6.2,312.2,34.1,D,0
0.6924,35.2695,346.5,1,1,2017-01-16,0812,Terra,MODIS,91,6.2,310.3,42.1,D,0
0.6911,35.2784,330.1,1,1,2017-01-16,0812,Terra,MODIS,74,6.2,310.2,15.7,D,0
-0.1724,35.7577,319.2,1.1,1,2017-01-16,0812,Terra,MODIS,35,6.2,307.5,12.4,D,0
0.3275,35.1832,319.7,1,1,2017-01-16,0812,Terra,MODIS,24,6.2,308,5.6,D,0
0.4283,35.1859,327.3,1,1,2017-01-16,0812,Terra,MODIS,70,6.2,310.5,13.3,D,0
-0.2871,36.0355,345.4,1.1,1,2017-01-16,0812,Terra,MODIS,92,6.2,310.8,42.3,D,0
0.1446,34.2399,327.6,1,1,2017-01-16,0812,Terra,MODIS,73,6.2,312.2,9.4,D,0
0.6953,35.1875,327,1,1,2017-01-16,0812,Terra,MODIS,67,6.2,311.7,12.1,D,0
0.4515,35.3419,322.8,1,1,2017-01-16,0812,Terra,MODIS,53,6.2,309.8,8.9,D,0
0.9693,35.0178,333.7,1,1,2017-01-16,0812,Terra,MODIS,80,6.2,313.3,19.3,D,0
-0.546,35.919,316.7,1.1,1,2017-01-16,0812,Terra,MODIS,23,6.2,304.1,9.3,D,0
-1.3738,34.8513,332,1,1,2017-01-16,0812,Terra,MODIS,76,6.2,313.9,14.3,D,0
-0.7286,35.6641,317.6,1.1,1,2017-01-16,0812,Terra,MODIS,51,6.2,300.5,8.9,D,0
-0.8055,35.9327,314.9,1.1,1,2017-01-16,0812,Terra,MODIS,26,6.2,299.9,7.1,D,0
0.4502,35.3509,323.5,1,1,2017-01-16,0812,Terra,MODIS,57,6.2,309.8,10,D,0
-1.3815,34.841,334.1,1,1,2017-01-16,0812,Terra,MODIS,79,6.2,312.1,16.3,D,0
-0.73,35.6735,317.6,1.1,1,2017-01-16,0812,Terra,MODIS,55,6.2,299.5,9.4,D,0
0.5574,35.3726,330.7,1,1,2017-01-16,0812,Terra,MODIS,75,6.2,310,17.5,D,0
0.705,35.4339,322.5,1,1,2017-01-16,0812,Terra,MODIS,52,6.2,309,8.2,D,0
0.5169,35.3972,323.6,1,1,2017-01-16,0812,Terra,MODIS,58,6.2,309.5,9.4,D,0
-0.3073,36.629,351.3,1.1,1.1,2017-01-16,0812,Terra,MODIS,95,6.2,298.4,74.6,D,0
-0.3183,36.638,325.4,1.1,1.1,2017-01-16,0812,Terra,MODIS,60,6.2,299.2,22.9,D,0
-0.3035,36.6359,347.8,1.1,1.1,2017-01-16,0812,Terra,MODIS,88,6.2,304.2,61,D,0
-1.3698,36.917,329.4,1,1,2017-01-16,1108,Aqua,MODIS,56,6.2,312.9,8.2,D,0
-0.3069,36.6273,329.4,1,1,2017-01-16,1108,Aqua,MODIS,50,6.2,302.8,19.3,D,0
-0.2242,36.112,334.1,1,1,2017-01-16,1108,Aqua,MODIS,76,6.2,318.1,14,D,0
-0.2255,36.1031,331.6,1,1,2017-01-16,1108,Aqua,MODIS,55,6.2,315.9,11.3,D,0
0.5807,34.1451,337,1.2,1.1,2017-01-16,1108,Aqua,MODIS,80,6.2,319.8,17.6,D,0
-0.3158,36.6286,336.5,1,1,2017-01-16,1108,Aqua,MODIS,79,6.2,304.4,28.7,D,0
-0.3247,36.6299,331.4,1,1,2017-01-16,1108,Aqua,MODIS,73,6.2,302.8,22.1,D,0
0.5589,34.8354,338.8,1.1,1,2017-01-16,1108,Aqua,MODIS,81,6.2,316.8,25.5,D,0
-0.9923,37.2376,325.3,1,1,2017-01-16,1108,Aqua,MODIS,48,6.2,307.5,9.1,D,0
-0.991,37.2465,333.3,1,1,2017-01-16,1108,Aqua,MODIS,76,6.2,308.7,19.7,D,0
-1.3545,36.8967,332.7,1,1,2017-01-16,1108,Aqua,MODIS,70,6.2,312.6,13.1,D,0
0.5668,35.4073,328.3,1,1,2017-01-16,1108,Aqua,MODIS,59,6.2,315.5,9.1,D,0
0.5681,35.4165,360,1,1,2017-01-16,1108,Aqua,MODIS,100,6.2,317.8,72.2,D,0
0.5041,35.2937,329.7,1,1,2017-01-16,1108,Aqua,MODIS,64,6.2,312.6,12.2,D,0
0.2576,35.3663,329.1,1,1,2017-01-16,1108,Aqua,MODIS,67,6.2,312.7,13.3,D,0
0.2562,35.357,324.5,1,1,2017-01-16,1108,Aqua,MODIS,36,6.2,312.3,7.9,D,0
-0.7714,34.3996,327.9,1.2,1.1,2017-01-16,1108,Aqua,MODIS,73,6.2,312.6,10.9,D,0
-0.2362,35.6435,373.7,1,1,2017-01-16,1108,Aqua,MODIS,100,6.2,307.5,124.7,D,0
-0.2375,35.6343,340.2,1,1,2017-01-16,1108,Aqua,MODIS,85,6.2,303.4,36.5,D,0
0.486,35.0379,328.2,1.1,1,2017-01-16,1108,Aqua,MODIS,58,6.2,313.4,11.7,D,0
-0.1743,35.7591,329.8,1,1,2017-01-16,1108,Aqua,MODIS,59,6.2,311.7,21.2,D,0
0.5019,34.3708,332.5,1.1,1.1,2017-01-16,1108,Aqua,MODIS,73,6.2,319.3,12.3,D,0
2.3436,35.028,345.1,1,1,2017-01-16,1109,Aqua,MODIS,87,6.2,308.6,43.7,D,0
2.345,35.0376,345.7,1,1,2017-01-16,1109,Aqua,MODIS,87,6.2,304,45.6,D,0
1.0002,34.8401,340.4,1.1,1,2017-01-16,1109,Aqua,MODIS,85,6.2,321.8,22.5,D,0
1.8066,38.1005,334.3,1.1,1,2017-01-16,1109,Aqua,MODIS,60,6.2,317.2,10.6,D,0
1.7203,37.2287,383.9,1,1,2017-01-16,1109,Aqua,MODIS,100,6.2,303.8,168.5,D,0
2.3892,35.0239,343.4,1,1,2017-01-16,1109,Aqua,MODIS,85,6.2,311.5,39.7,D,0
3.9171,34.2015,331.1,1.1,1,2017-01-16,1109,Aqua,MODIS,31,6.2,315.5,11.8,D,0
1.135,34.872,338,1.1,1,2017-01-16,1109,Aqua,MODIS,83,6.2,316.3,22.5,D,0
2.3905,35.0328,333.7,1,1,2017-01-16,1109,Aqua,MODIS,65,6.2,310.6,23.3,D,0
2.2505,34.952,332.4,1,1,2017-01-16,1109,Aqua,MODIS,60,6.2,315.1,13.1,D,0
1.0078,34.7619,339,1.1,1,2017-01-16,1109,Aqua,MODIS,80,6.2,314.8,37.3,D,0
2.3022,35.0623,342.6,1,1,2017-01-16,1109,Aqua,MODIS,84,6.2,301.3,42.3,D,0
1.4876,36.7609,333.5,1,1,2017-01-16,1109,Aqua,MODIS,69,6.2,316.9,14.1,D,0
3.943,34.1288,305.5,2.1,1.4,2017-01-16,2035,Terra,MODIS,65,6.2,291.1,18.9,N,0
3.9404,34.1097,302.4,2,1.4,2017-01-16,2035,Terra,MODIS,45,6.2,292.3,13.6,N,0
3.9485,34.1189,302.3,1.1,1.1,2017-01-16,2329,Aqua,MODIS,48,6.2,291.7,5.7,N,0
3.95,34.1086,309,1.1,1.1,2017-01-16,2329,Aqua,MODIS,76,6.2,292.6,10.5,N,0
-1.1083,34.7049,300.1,1.4,1.2,2017-01-16,2330,Aqua,MODIS,15,6.2,288.1,8.1,N,0
-0.0661,35.5605,355.8,4.1,1.9,2017-01-17,1151,Aqua,MODIS,98,6.2,302,504.5,D,0
-0.0607,35.5512,370.1,4.1,1.9,2017-01-17,1151,Aqua,MODIS,100,6.2,301.9,827.3,D,0
-0.0495,35.5574,346.6,4.1,1.9,2017-01-17,1151,Aqua,MODIS,93,6.2,301,355.8,D,0
-0.0554,35.5881,326.7,4.1,1.9,2017-01-17,1151,Aqua,MODIS,80,6.2,302.6,120,D,0
2.3793,35.0076,330.7,4.1,1.9,2017-01-17,1152,Aqua,MODIS,70,6.2,304,140.1,D,0
2.3856,35.0027,327,4.1,1.9,2017-01-17,1152,Aqua,MODIS,58,6.2,304.9,106.4,D,0
-0.2809,36.625,301.8,2.2,1.4,2017-01-17,1938,Terra,MODIS,43,6.2,271.5,28.5,N,0
-0.0859,35.3964,304.1,2.8,1.6,2017-01-17,1938,Terra,MODIS,59,6.2,282.6,34.1,N,0
-0.0898,35.4024,302.8,2.8,1.6,2017-01-17,1938,Terra,MODIS,51,6.2,282.8,32.2,N,0
-0.309,36.6007,312,3.3,1.7,2017-01-17,2235,Aqua,MODIS,84,6.2,266.4,93.4,N,0
-0.3041,36.5923,319,3.3,1.7,2017-01-17,2235,Aqua,MODIS,98,6.2,267.1,120.8,N,0
0.0361,35.1943,325.3,1.2,1.1,2017-01-18,0800,Terra,MODIS,71,6.2,310.8,10.9,D,0
-0.317,36.5829,397.5,1,1,2017-01-18,0800,Terra,MODIS,100,6.2,320.7,237.6,D,0
-0.3157,36.5737,379.3,1,1,2017-01-18,0800,Terra,MODIS,100,6.2,302.4,150,D,0
-0.3004,36.5947,327.4,1,1,2017-01-18,0800,Terra,MODIS,27,6.2,298.5,16.4,D,0
-0.2977,36.5762,340.3,1,1,2017-01-18,0800,Terra,MODIS,78,6.2,299,39.7,D,0
-0.3266,36.5843,419.6,1,1,2017-01-18,0800,Terra,MODIS,100,6.2,318.9,399.1,D,0
-0.2963,36.5671,365.3,1,1,2017-01-18,0800,Terra,MODIS,100,6.2,295.2,100.6,D,0
-0.328,36.5935,349.5,1,1,2017-01-18,0800,Terra,MODIS,94,6.2,305.4,57.8,D,0
0.2744,35.3844,321.4,1.1,1.1,2017-01-18,0800,Terra,MODIS,57,6.2,306.4,9.9,D,0
-0.3253,36.5752,397.6,1,1,2017-01-18,0800,Terra,MODIS,100,6.2,301.1,244.3,D,0
-1.0304,37.1108,320.2,1,1,2017-01-18,0800,Terra,MODIS,59,6.2,305.7,7.7,D,0
-0.3294,36.6026,334.8,1,1,2017-01-18,0800,Terra,MODIS,66,6.2,301.7,30.7,D,0
-0.3003,36.0317,334.7,1.1,1,2017-01-18,0800,Terra,MODIS,84,6.2,308.8,21.4,D,0
-0.3307,36.6116,331.1,1,1,2017-01-18,0800,Terra,MODIS,68,6.2,301.7,26.2,D,0
