latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-1.8731,40.8911,310.4,1.9,1.3,2021-01-05,2229,Aqua,MODIS,75,6.03,292.8,21.1,N,0
-1.8825,40.8728,313.1,1.9,1.3,2021-01-05,2229,Aqua,MODIS,86,6.03,293.1,26.8,N,0
-1.8705,40.8746,308.3,1.9,1.3,2021-01-05,2229,Aqua,MODIS,74,6.03,293.1,17.9,N,0
-1.8762,40.8792,327.1,1.9,1.3,2021-01-05,2229,Aqua,MODIS,100,6.03,293.6,58.6,N,0
-1.885,40.8893,306.7,1.9,1.3,2021-01-05,2229,Aqua,MODIS,41,6.03,292.6,15.4,N,0
3.1244,34.5337,324.5,1.8,1.3,2021-01-06,0752,Terra,MODIS,61,6.03,302.9,29.2,D,0
3.1294,34.528,322,1.8,1.3,2021-01-06,0752,Terra,MODIS,59,6.03,302.7,25.3,D,0
2.3435,35.9847,337.4,1.4,1.2,2021-01-06,0753,Terra,MODIS,83,6.03,313.9,26.6,D,0
0.2998,35.2828,320.4,1.4,1.2,2021-01-06,0753,Terra,MODIS,68,6.03,303.3,14,D,0
-2.0599,36.1335,353.3,1.9,1.4,2021-01-06,1050,Aqua,MODIS,73,6.03,304.5,136.8,D,0
0.1599,36.2195,326,1.7,1.3,2021-01-06,1050,Aqua,MODIS,74,6.03,306.6,27.6,D,0
-2.0648,36.1446,337.5,1.9,1.3,2021-01-06,1050,Aqua,MODIS,87,6.03,303.3,57.3,D,0
4.5813,35.8286,338,1.6,1.2,2021-01-06,1051,Aqua,MODIS,85,6.03,314,38.9,D,0
4.6988,35.2503,331.9,1.7,1.3,2021-01-06,1051,Aqua,MODIS,77,6.03,303.5,48.8,D,0
4.7014,35.2668,331.5,1.7,1.3,2021-01-06,1051,Aqua,MODIS,72,6.03,304.5,45.1,D,0
4.6896,35.2672,327.7,1.7,1.3,2021-01-06,1051,Aqua,MODIS,56,6.03,307.3,32.2,D,0
4.6908,35.2568,333.5,1.7,1.3,2021-01-06,1051,Aqua,MODIS,79,6.03,305.7,50.1,D,0
4.693,35.2723,327,1.7,1.3,2021-01-06,1051,Aqua,MODIS,36,6.03,308.3,26,D,0
4.5808,35.8336,342.9,1.6,1.2,2021-01-06,1051,Aqua,MODIS,89,6.03,314,56.4,D,0
3.1249,34.5381,311.4,1.1,1,2021-01-06,2016,Terra,MODIS,69,6.03,290.6,11.1,N,0
4.8895,35.3183,310,1.2,1.1,2021-01-06,2016,Terra,MODIS,79,6.03,288.3,10.4,N,0
4.7164,35.2533,307.4,1.2,1.1,2021-01-06,2016,Terra,MODIS,71,6.03,275.5,12.5,N,0
3.9063,34.2752,304.5,1.1,1,2021-01-06,2016,Terra,MODIS,6,6.03,293.3,4.3,N,0
3.905,34.2658,316.4,1.1,1,2021-01-06,2016,Terra,MODIS,93,6.03,294.2,13.5,N,0
4.8881,35.3079,306.4,1.2,1.1,2021-01-06,2016,Terra,MODIS,67,6.03,289.3,6.8,N,0
3.7828,34.251,301.3,1.1,1,2021-01-06,2016,Terra,MODIS,40,6.03,289.4,5.3,N,0
3.8879,34.2776,304.4,1.1,1,2021-01-06,2016,Terra,MODIS,43,6.03,292.4,5.2,N,0
3.8866,34.2682,306,1.1,1,2021-01-06,2016,Terra,MODIS,57,6.03,293.5,6.1,N,0
3.8958,34.2671,312,1.1,1,2021-01-06,2016,Terra,MODIS,82,6.03,293.8,9.9,N,0
3.7775,34.2636,300,1.2,1.1,2021-01-06,2310,Aqua,MODIS,7,6.03,276.8,7.4,N,0
4.7248,35.2537,314.6,2.1,1.4,2021-01-07,0835,Terra,MODIS,26,6.03,296.8,20.9,D,0
0.6067,35.2072,322.5,2.4,1.5,2021-01-07,0836,Terra,MODIS,73,6.03,305.7,36.1,D,0
0.755,35.3496,317.5,2.5,1.5,2021-01-07,0836,Terra,MODIS,63,6.03,304.4,20.8,D,0
0.6098,35.1861,326.4,2.4,1.5,2021-01-07,0836,Terra,MODIS,78,6.03,307.1,51.1,D,0
0.8841,35.1942,335.9,1.7,1.3,2021-01-07,1133,Aqua,MODIS,83,6.03,306.3,53.9,D,0
1.1779,34.8408,325.1,1.6,1.3,2021-01-07,1133,Aqua,MODIS,60,6.03,306.4,18.5,D,0
4.3686,34.9497,330.6,1.9,1.3,2021-01-07,1134,Aqua,MODIS,73,6.03,308.1,29.4,D,0
3.8828,34.2648,328.6,1.6,1.3,2021-01-07,1134,Aqua,MODIS,74,6.03,308.7,30.9,D,0
4.7266,35.2504,321.5,2,1.4,2021-01-07,1134,Aqua,MODIS,38,6.03,300.1,28.4,D,0
4.9528,35.1992,332.5,2,1.4,2021-01-07,1134,Aqua,MODIS,64,6.03,309.7,32.8,D,0
4.9552,35.217,334.6,2,1.4,2021-01-07,1134,Aqua,MODIS,74,6.03,311.2,41.5,D,0
4.3732,34.9434,328.8,1.9,1.3,2021-01-07,1134,Aqua,MODIS,61,6.03,309.4,21.7,D,0
3.8716,34.2659,332.4,1.6,1.3,2021-01-07,1134,Aqua,MODIS,79,6.03,306.1,40.4,D,0
3.8737,34.2811,324.1,1.6,1.3,2021-01-07,1134,Aqua,MODIS,44,6.03,304.9,18.8,D,0
3.8774,34.243,319.5,3.4,1.7,2021-01-08,0740,Terra,MODIS,41,6.03,302.2,50.1,D,0
4.4553,34.3545,322.1,3.4,1.7,2021-01-08,0740,Terra,MODIS,62,6.03,301.2,69.9,D,0
4.6509,34.926,322.7,3.1,1.7,2021-01-08,0740,Terra,MODIS,60,6.03,303.7,44.3,D,0
-1.9388,40.9584,320,1.4,1.2,2021-01-08,1037,Aqua,MODIS,25,6.03,301.2,12.8,D,0
1.9501,35.4444,301.2,1,1,2021-01-08,2003,Terra,MODIS,39,6.03,291,4,N,0
3.8678,34.2578,305.5,1.1,1,2021-01-08,2004,Terra,MODIS,54,6.03,294,6.8,N,0
3.8123,34.1832,310.9,1.1,1,2021-01-08,2004,Terra,MODIS,81,6.03,291.6,11.3,N,0
3.8618,34.2646,307.4,1.1,1,2021-01-08,2004,Terra,MODIS,29,6.03,293.6,7.2,N,0
3.8604,34.255,310,1.1,1,2021-01-08,2004,Terra,MODIS,66,6.03,294.3,9,N,0
3.8692,34.2672,304.2,1.1,1,2021-01-08,2004,Terra,MODIS,49,6.03,293.1,6,N,0
3.8664,34.248,317.6,1.1,1,2021-01-08,2004,Terra,MODIS,95,6.03,293.7,16.5,N,0
3.8968,34.2627,303.6,1.1,1,2021-01-08,2004,Terra,MODIS,54,6.03,293.6,4.6,N,0
3.8955,34.2532,304.7,1.1,1,2021-01-08,2004,Terra,MODIS,54,6.03,294.1,5.4,N,0
3.8941,34.2436,310.5,1.1,1,2021-01-08,2004,Terra,MODIS,80,6.03,294.2,9.5,N,0
3.8927,34.234,315.7,1.1,1,2021-01-08,2004,Terra,MODIS,92,6.03,292.9,14.3,N,0
3.9033,34.2423,311.7,1.1,1,2021-01-08,2004,Terra,MODIS,83,6.03,293.7,10.7,N,0
4.6489,34.9439,305.1,1,1,2021-01-08,2004,Terra,MODIS,63,6.03,292.9,5.5,N,0
4.6759,34.9399,308.6,1,1,2021-01-08,2004,Terra,MODIS,75,6.03,293,7.7,N,0
4.6954,35.2047,323.8,1,1,2021-01-08,2004,Terra,MODIS,100,6.03,296.1,19.7,N,0
4.6941,35.1957,323.1,1,1,2021-01-08,2004,Terra,MODIS,100,6.03,295.9,18.8,N,0
4.6746,34.9309,326.6,1,1,2021-01-08,2004,Terra,MODIS,100,6.03,294.6,24.3,N,0
3.9042,34.2547,302.4,1.9,1.3,2021-01-08,2258,Aqua,MODIS,48,6.03,289.7,13.5,N,0
3.8597,34.2624,301,1.9,1.3,2021-01-08,2258,Aqua,MODIS,36,6.03,290.5,11.3,N,0
4.3563,34.9556,315.3,1.7,1.3,2021-01-08,2258,Aqua,MODIS,91,6.03,292.9,30.2,N,0
4.4714,34.391,301.7,1.9,1.3,2021-01-08,2258,Aqua,MODIS,44,6.03,291.7,8.9,N,0
3.7897,34.1886,328.1,1.1,1.1,2021-01-09,0823,Terra,MODIS,69,6.03,303.5,18.5,D,0
3.7882,34.1988,327.4,1.1,1.1,2021-01-09,0823,Terra,MODIS,72,6.03,302.6,17.8,D,0
3.8528,34.2543,320.1,1.1,1.1,2021-01-09,0823,Terra,MODIS,11,6.03,301.4,8.9,D,0
2.9199,34.8735,325.7,1.2,1.1,2021-01-09,0823,Terra,MODIS,52,6.03,299,22,D,0
2.9181,34.8853,323.9,1.2,1.1,2021-01-09,0823,Terra,MODIS,43,6.03,297.3,17.9,D,0
4.0439,34.0831,321.3,1.1,1,2021-01-09,0823,Terra,MODIS,58,6.03,302.8,11.5,D,0
4.1442,34.1552,344.3,1.1,1,2021-01-09,0823,Terra,MODIS,90,6.03,307.7,46.5,D,0
4.1427,34.165,338.7,1.1,1,2021-01-09,0823,Terra,MODIS,86,6.03,308.1,34.7,D,0
4.1412,34.1749,326.3,1.1,1,2021-01-09,0823,Terra,MODIS,71,6.03,306.3,14.7,D,0
4.1348,34.1538,340.7,1.1,1,2021-01-09,0823,Terra,MODIS,88,6.03,304.6,39,D,0
4.1333,34.1637,342.7,1.1,1,2021-01-09,0823,Terra,MODIS,89,6.03,304.8,43.1,D,0
4.1318,34.1735,319.3,1.1,1,2021-01-09,0823,Terra,MODIS,38,6.03,303.3,6.8,D,0
4.6827,34.9227,335.5,1.2,1.1,2021-01-09,0823,Terra,MODIS,75,6.03,309.9,25.7,D,0
4.6811,34.9333,340.4,1.2,1.1,2021-01-09,0823,Terra,MODIS,83,6.03,307.1,37.9,D,0
4.4346,34.933,330.7,1.2,1.1,2021-01-09,0823,Terra,MODIS,70,6.03,308.5,16.3,D,0
3.9034,34.3033,326.7,1.1,1.1,2021-01-09,0823,Terra,MODIS,70,6.03,305.1,15.1,D,0
3.8513,34.2644,327.3,1.1,1.1,2021-01-09,0823,Terra,MODIS,71,6.03,302.4,18.5,D,0
3.8239,34.1529,352.3,1.1,1.1,2021-01-09,0823,Terra,MODIS,95,6.03,302.2,67.9,D,0
3.7976,34.2001,337.2,1.1,1.1,2021-01-09,0823,Terra,MODIS,85,6.03,302.8,34.3,D,0
3.7961,34.2102,320.8,1.1,1.1,2021-01-09,0823,Terra,MODIS,53,6.03,302.6,10.6,D,0
0.7967,35.1926,323.7,1.4,1.2,2021-01-09,0824,Terra,MODIS,54,6.03,300.5,20.5,D,0
1.1069,38.917,358.9,1.9,1.4,2021-01-09,1121,Aqua,MODIS,99,6.03,308.7,168.9,D,0
1.1044,38.8999,356.1,1.9,1.4,2021-01-09,1121,Aqua,MODIS,97,6.03,306.8,152.4,D,0
4.1453,34.1665,334.6,1.1,1,2021-01-09,1122,Aqua,MODIS,74,6.03,309.8,21.3,D,0
4.1734,34.0507,325.5,1.1,1,2021-01-09,1122,Aqua,MODIS,59,6.03,304.5,14.3,D,0
4.1721,34.0409,327.1,1.1,1,2021-01-09,1122,Aqua,MODIS,57,6.03,302.6,17.2,D,0
4.15,34.1504,326,1.1,1,2021-01-09,1122,Aqua,MODIS,64,6.03,307.9,13.1,D,0
4.673,35.2018,334.2,1.2,1.1,2021-01-09,1122,Aqua,MODIS,66,6.03,295.6,31.8,D,0
3.905,34.2996,327.5,1.1,1,2021-01-09,1122,Aqua,MODIS,34,6.03,309.7,12.7,D,0
4.144,34.157,335.9,1.1,1,2021-01-09,1122,Aqua,MODIS,80,6.03,311.3,24.2,D,0
1.1548,39.1964,313.9,1,1,2021-01-10,1950,Terra,MODIS,33,6.03,295.4,9.1,N,0
1.1613,39.1773,308.8,1,1,2021-01-10,1950,Terra,MODIS,74,6.03,295.3,6.4,N,0
1.1151,39.2386,311.1,1,1,2021-01-10,1950,Terra,MODIS,56,6.03,293.9,8.1,N,0
1.1138,39.2297,313.1,1,1,2021-01-10,1950,Terra,MODIS,85,6.03,293.9,9.7,N,0
1.124,39.2373,314.1,1,1,2021-01-10,1950,Terra,MODIS,86,6.03,293.6,10.3,N,0
1.1446,39.1888,334.1,1,1,2021-01-10,1950,Terra,MODIS,100,6.03,296.6,31.2,N,0
1.1459,39.1977,331.8,1,1,2021-01-10,1950,Terra,MODIS,100,6.03,296.4,27.6,N,0
1.1228,39.2284,318,1,1,2021-01-10,1950,Terra,MODIS,96,6.03,294.4,13.4,N,0
1.1317,39.2271,306.5,1,1,2021-01-10,1950,Terra,MODIS,32,6.03,293.6,5,N,0
1.1356,39.1901,322.1,1,1,2021-01-10,1950,Terra,MODIS,100,6.03,295.2,17.5,N,0
1.1625,39.1862,333,1,1,2021-01-10,1950,Terra,MODIS,100,6.03,296.2,30.7,N,0
1.1536,39.1875,330.7,1,1,2021-01-10,1950,Terra,MODIS,100,6.03,296.4,26.6,N,0
3.5764,34.4464,306.4,1.6,1.3,2021-01-10,1951,Terra,MODIS,66,6.03,292.4,11.4,N,0
3.8373,34.2708,302.1,1.7,1.3,2021-01-10,1951,Terra,MODIS,25,6.03,291.7,8,N,0
4.0044,34.0803,300.6,1.7,1.3,2021-01-10,1951,Terra,MODIS,20,6.03,290.5,8.1,N,0
4.4876,34.3948,310.6,1.6,1.2,2021-01-10,1951,Terra,MODIS,81,6.03,292,16.4,N,0
4.4766,34.3965,303.3,1.6,1.2,2021-01-10,1951,Terra,MODIS,47,6.03,292.1,7.5,N,0
4.4586,34.3522,305.6,1.6,1.2,2021-01-10,1951,Terra,MODIS,65,6.03,293.6,10.6,N,0
3.9239,34.2345,307.2,1.7,1.3,2021-01-10,1951,Terra,MODIS,71,6.03,290.3,17,N,0
3.9261,34.2492,300.9,1.7,1.3,2021-01-10,1951,Terra,MODIS,35,6.03,290.8,8.8,N,0
3.8486,34.2691,307.9,1.7,1.3,2021-01-10,1951,Terra,MODIS,73,6.03,291.7,15.5,N,0
1.1747,39.1873,303.9,1.3,1.1,2021-01-10,2246,Aqua,MODIS,31,6.03,293.6,5.9,N,0
1.1445,39.183,311.2,1.3,1.1,2021-01-10,2246,Aqua,MODIS,69,6.03,293.3,12.2,N,0
1.1429,39.1944,314.4,1.3,1.1,2021-01-10,2246,Aqua,MODIS,89,6.03,293.7,15.8,N,0
1.1263,39.2382,309.3,1.3,1.1,2021-01-10,2246,Aqua,MODIS,77,6.03,292.1,11,N,0
1.1646,39.1859,314.5,1.3,1.1,2021-01-10,2246,Aqua,MODIS,89,6.03,293.6,15.8,N,0
1.163,39.1972,329.5,1.3,1.1,2021-01-10,2246,Aqua,MODIS,100,6.03,294.5,37.8,N,0
1.1328,39.193,311.3,1.3,1.1,2021-01-10,2246,Aqua,MODIS,82,6.03,292.5,12.9,N,0
4.5827,34.9524,325.6,1,1,2021-01-11,0810,Terra,MODIS,29,6.03,309.1,7,D,0
3.9922,34.0778,324.8,1,1,2021-01-11,0811,Terra,MODIS,68,6.03,301.1,14.6,D,0
3.1614,34.5319,333.1,1,1,2021-01-11,0811,Terra,MODIS,81,6.03,299.9,24.5,D,0
3.9318,34.2381,320.9,1,1,2021-01-11,0811,Terra,MODIS,50,6.03,295.4,10.9,D,0
3.9305,34.2473,319.9,1,1,2021-01-11,0811,Terra,MODIS,42,6.03,293.7,9.8,D,0
3.1524,34.5307,327,1,1,2021-01-11,0811,Terra,MODIS,73,6.03,302,16.2,D,0
1.1205,39.2353,334.5,1.6,1.2,2021-01-11,0811,Terra,MODIS,83,6.03,304.6,33.6,D,0
3.1592,34.5302,323.4,1.1,1,2021-01-11,1109,Aqua,MODIS,46,6.03,303.7,12,D,0
1.9035,36.4826,361.6,1,1,2021-01-11,1109,Aqua,MODIS,100,6.03,308.6,67.8,D,0
3.7169,34.3739,325.4,1.1,1,2021-01-11,1109,Aqua,MODIS,60,6.03,302.7,15.1,D,0
1.1557,39.1957,340.8,1.2,1.1,2021-01-11,1109,Aqua,MODIS,83,6.03,310.2,33.3,D,0
1.1458,39.1971,338.6,1.2,1.1,2021-01-11,1109,Aqua,MODIS,71,6.03,309.2,27.1,D,0
4.5451,34.9227,305.5,2.4,1.5,2021-01-11,2034,Terra,MODIS,65,6.03,291.2,21.4,N,0
3.9979,34.4543,303.4,1.2,1.1,2021-01-11,2329,Aqua,MODIS,55,6.03,290.5,7.5,N,0
3.9473,34.2446,302.8,1.1,1.1,2021-01-11,2329,Aqua,MODIS,52,6.03,289.7,6.8,N,0
4.4957,34.4024,307.1,1.1,1.1,2021-01-11,2329,Aqua,MODIS,70,6.03,291.4,8.6,N,0
3.8486,34.2857,300.4,1.1,1.1,2021-01-11,2329,Aqua,MODIS,20,6.03,289.8,4.2,N,0
4.4972,34.3923,306.4,1.1,1.1,2021-01-11,2329,Aqua,MODIS,68,6.03,291.6,8.2,N,0
4.5507,34.9368,313.6,1.2,1.1,2021-01-11,2329,Aqua,MODIS,88,6.03,292,16.4,N,0
3.9458,34.2547,309.7,1.1,1.1,2021-01-11,2329,Aqua,MODIS,78,6.03,289.8,11.9,N,0
3.8204,34.2976,317,4.2,1.9,2021-01-12,0853,Terra,MODIS,61,6.03,297.9,60.1,D,0
3.8241,34.3047,320.1,4.2,1.9,2021-01-12,0853,Terra,MODIS,68,6.03,298,79.9,D,0
4.05,34.1438,322.8,3.7,1.8,2021-01-12,1152,Aqua,MODIS,58,6.03,294.5,84.4,D,0
4.0568,34.1379,322.4,3.7,1.8,2021-01-12,1152,Aqua,MODIS,45,6.03,296.9,76.6,D,0
4.5163,34.3942,307.9,2.8,1.6,2021-01-12,1939,Terra,MODIS,73,6.03,296.8,23.3,N,0
3.8458,34.2884,303.7,2.9,1.6,2021-01-12,1939,Terra,MODIS,57,6.03,291.5,24.8,N,0
4.6128,34.7124,323.7,1.4,1.2,2021-01-13,0758,Terra,MODIS,60,6.03,307.8,10.5,D,0
4.0911,34.0914,319.4,1.5,1.2,2021-01-13,0758,Terra,MODIS,35,6.03,302.4,15.3,D,0
4.515,34.4133,322.5,1.5,1.2,2021-01-13,0758,Terra,MODIS,32,6.03,304,13.6,D,0
4.604,34.6984,356.8,1.4,1.2,2021-01-13,0758,Terra,MODIS,98,6.03,310.2,105.4,D,0
4.5935,34.6969,327.9,1.4,1.2,2021-01-13,0758,Terra,MODIS,72,6.03,306.5,19.3,D,0
4.6023,34.711,337.8,1.4,1.2,2021-01-13,0758,Terra,MODIS,85,6.03,309.8,41.2,D,0
4.6146,34.6998,347.9,1.4,1.2,2021-01-13,0758,Terra,MODIS,93,6.03,309.3,72.2,D,0
4.5918,34.7095,331,1.4,1.2,2021-01-13,0758,Terra,MODIS,77,6.03,307.5,25,D,0
2.1054,35.3298,336.5,1.2,1.1,2021-01-13,0759,Terra,MODIS,82,6.03,307.3,29.1,D,0
2.1166,35.3206,328.5,1.2,1.1,2021-01-13,0759,Terra,MODIS,71,6.03,306.6,14.6,D,0
2.1151,35.3312,328.1,1.2,1.1,2021-01-13,0759,Terra,MODIS,70,6.03,307.4,13.8,D,0
2.1069,35.3192,337.2,1.2,1.1,2021-01-13,0759,Terra,MODIS,83,6.03,306.8,30.8,D,0
0.6471,35.3058,321.2,1.2,1.1,2021-01-13,0759,Terra,MODIS,70,6.03,302.8,10.4,D,0
0.7728,35.2767,321,1.2,1.1,2021-01-13,0759,Terra,MODIS,70,6.03,301.7,11,D,0
0.6192,35.3999,317.5,1.1,1.1,2021-01-13,0759,Terra,MODIS,61,6.03,301.2,8.4,D,0
0.8043,35.4239,317.1,1.1,1.1,2021-01-13,0759,Terra,MODIS,61,6.03,301.2,7.3,D,0
0.8549,35.4101,317.8,1.1,1.1,2021-01-13,0759,Terra,MODIS,63,6.03,301.9,7.1,D,0
0.7736,34.7799,317.8,1.2,1.1,2021-01-13,0759,Terra,MODIS,64,6.03,301.6,8.1,D,0
0.772,34.7909,319.2,1.2,1.1,2021-01-13,0759,Terra,MODIS,67,6.03,301.6,10,D,0
-1.7934,41.1676,318.4,1.5,1.2,2021-01-13,0800,Terra,MODIS,34,6.03,298.8,12.2,D,0
-2.3665,40.5547,336.7,1,1,2021-01-13,1055,Aqua,MODIS,85,6.03,304.6,23.5,D,0
-1.8981,41.1907,333,1,1,2021-01-13,1055,Aqua,MODIS,76,6.03,304.5,21.5,D,0
-2.3677,40.5458,324.7,1,1,2021-01-13,1055,Aqua,MODIS,41,6.03,303.6,8.5,D,0
-1.9085,41.1828,326.9,1,1,2021-01-13,1055,Aqua,MODIS,44,6.03,304.8,13.6,D,0
-1.8968,41.1999,326.8,1,1,2021-01-13,1055,Aqua,MODIS,60,6.03,304,13.9,D,0
4.5861,34.6352,335.3,1.5,1.2,2021-01-13,1057,Aqua,MODIS,57,6.03,313.2,28.6,D,0
4.6071,34.5984,335.3,1.5,1.2,2021-01-13,1057,Aqua,MODIS,79,6.03,309.7,34,D,0
4.514,34.3729,326.3,1.6,1.2,2021-01-13,1057,Aqua,MODIS,27,6.03,308,18.5,D,0
4.5897,34.6281,337.2,1.5,1.2,2021-01-13,1057,Aqua,MODIS,44,6.03,313.1,31.6,D,0
4.5911,34.7084,329.9,1.5,1.2,2021-01-13,1057,Aqua,MODIS,52,6.03,313,14,D,0
3.8266,34.3038,333.6,1.6,1.3,2021-01-13,1057,Aqua,MODIS,78,6.03,306.7,43.1,D,0
4.6228,35.174,338.2,1.4,1.2,2021-01-13,1057,Aqua,MODIS,79,6.03,311.5,38.2,D,0
4.5881,34.6484,338.2,1.5,1.2,2021-01-13,1057,Aqua,MODIS,78,6.03,311.8,35.7,D,0
4.518,34.3996,328.8,1.6,1.2,2021-01-13,1057,Aqua,MODIS,44,6.03,309.2,22.3,D,0
4.581,34.6429,332.5,1.5,1.2,2021-01-13,1057,Aqua,MODIS,36,6.03,312.6,21.4,D,0
2.0624,35.6817,334.7,1.4,1.2,2021-01-13,1057,Aqua,MODIS,56,6.03,307.8,39.5,D,0
4.6091,34.6116,340.7,1.5,1.2,2021-01-13,1057,Aqua,MODIS,85,6.03,312.2,47.8,D,0
4.6112,34.6248,335.3,1.5,1.2,2021-01-13,1057,Aqua,MODIS,54,6.03,312.6,31,D,0
-0.9453,39.8312,303.6,2.7,1.6,2021-01-13,2020,Terra,MODIS,56,6.03,293.1,16,N,0
4.613,34.6519,304.6,1.4,1.2,2021-01-13,2022,Terra,MODIS,61,6.03,293.2,8.8,N,0
4.4868,34.4062,309.2,1.3,1.1,2021-01-13,2022,Terra,MODIS,64,6.03,293.7,10,N,0
4.5089,34.4168,315.4,1.3,1.1,2021-01-13,2022,Terra,MODIS,75,6.03,297.3,14.7,N,0
4.5086,34.4233,314.9,1.3,1.1,2021-01-13,2022,Terra,MODIS,90,6.03,297.9,14.3,N,0
4.5273,34.409,311.2,1.3,1.1,2021-01-13,2022,Terra,MODIS,52,6.03,298.2,9.6,N,0
4.5375,34.408,309.5,1.3,1.1,2021-01-13,2022,Terra,MODIS,78,6.03,298.3,8.5,N,0
4.6027,34.6534,318.6,1.4,1.2,2021-01-13,2022,Terra,MODIS,97,6.03,292.8,24.7,N,0
4.5352,34.4208,312,1,1,2021-01-13,2316,Aqua,MODIS,84,6.03,296.6,9.2,N,0
4.5067,34.4262,306.7,1,1,2021-01-13,2316,Aqua,MODIS,53,6.03,294.5,5.2,N,0
4.1464,34.063,307.4,1,1,2021-01-13,2316,Aqua,MODIS,71,6.03,293,8.1,N,0
