latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
0.8124,35.39,316.1,1,1,2018-01-12,0806,Terra,MODIS,48,6.03,300,4.9,D,0
1.0172,34.9372,319.7,1,1,2018-01-12,0806,Terra,MODIS,55,6.03,303.8,6.6,D,0
1.1257,35.0155,327.3,1,1,2018-01-12,0806,Terra,MODIS,76,6.03,303.8,15.2,D,0
0.3832,34.5572,336.2,1.1,1,2018-01-12,0806,Terra,MODIS,86,6.03,302.5,28,D,0
0.3796,34.518,319.2,1.1,1,2018-01-12,0806,Terra,MODIS,54,6.03,300.1,6.4,D,0
0.5808,34.7098,327.7,1.1,1,2018-01-12,0806,Terra,MODIS,78,6.03,301.4,18.8,D,0
0.3818,34.5666,335.8,1.1,1,2018-01-12,0806,Terra,MODIS,86,6.03,303.7,27.3,D,0
0.5822,34.7004,317.1,1.1,1,2018-01-12,0806,Terra,MODIS,52,6.03,300.1,7,D,0
0.811,35.399,319.6,1,1,2018-01-12,0806,Terra,MODIS,63,6.03,300.1,8.2,D,0
1.1751,34.8709,339.8,1.1,1,2018-01-12,0806,Terra,MODIS,88,6.03,305.3,34.8,D,0
1.2924,37.8172,331.1,1.1,1,2018-01-12,0806,Terra,MODIS,76,6.03,305.6,16.2,D,0
1.2911,37.8266,328.6,1.1,1,2018-01-12,0806,Terra,MODIS,72,6.03,304.7,12.8,D,0
1.2903,37.8149,331.5,1,1,2018-01-12,1103,Aqua,MODIS,67,6.03,311.7,10.7,D,0
0.0712,35.4561,322.9,1.2,1.1,2018-01-12,1103,Aqua,MODIS,57,6.03,295.4,23.2,D,0
0.0745,35.4601,321.7,1.2,1.1,2018-01-12,1103,Aqua,MODIS,52,6.03,295.8,20.7,D,0
1.9295,35.6524,345,1.4,1.2,2018-01-14,0753,Terra,MODIS,90,6.03,307.2,67.6,D,0
-1.9416,40.6647,331.8,1.1,1.1,2018-01-14,0754,Terra,MODIS,77,6.03,303.1,25.6,D,0
-1.943,40.6746,332.3,1.1,1.1,2018-01-14,0754,Terra,MODIS,77,6.03,305.4,25.8,D,0
0.2696,34.5318,319.4,1.6,1.3,2018-01-14,0754,Terra,MODIS,67,6.03,302.7,12.1,D,0
-2.0469,40.6235,328.9,1.1,1.1,2018-01-14,0754,Terra,MODIS,71,6.03,304.1,19.5,D,0
-2.0465,40.6324,333.3,1,1,2018-01-14,1050,Aqua,MODIS,74,6.03,304.6,19.2,D,0
0.2997,35.4826,320.6,2,1.4,2018-01-14,1050,Aqua,MODIS,51,6.03,305.3,23.2,D,0
-1.9499,40.6691,347.4,1,1,2018-01-14,1050,Aqua,MODIS,91,6.03,312.7,45.4,D,0
-1.9486,40.6782,340.4,1,1,2018-01-14,1050,Aqua,MODIS,84,6.03,306.7,30.6,D,0
-1.886,40.7283,342.4,1,1,2018-01-14,1050,Aqua,MODIS,87,6.03,308.8,32.8,D,0
-1.8873,40.7191,330.6,1,1,2018-01-14,1050,Aqua,MODIS,53,6.03,308.9,12.8,D,0
1.2587,37.8014,329.7,1.3,1.1,2018-01-14,1051,Aqua,MODIS,55,6.03,315.6,9.3,D,0
1.9362,35.6328,325.5,1.8,1.3,2018-01-14,1051,Aqua,MODIS,28,6.03,310.9,16.8,D,0
1.1357,34.8477,320.4,2.1,1.4,2018-01-14,1051,Aqua,MODIS,63,6.03,305.6,20.8,D,0
1.114,35.0676,321.4,2.1,1.4,2018-01-14,1051,Aqua,MODIS,65,6.03,306.5,19,D,0
1.9291,35.6409,334.4,1.8,1.3,2018-01-14,1051,Aqua,MODIS,75,6.03,311,44.1,D,0
1.9269,35.6507,325.2,1.8,1.3,2018-01-14,1051,Aqua,MODIS,33,6.03,310,18.2,D,0
1.9244,35.6346,327.1,1.8,1.3,2018-01-14,1051,Aqua,MODIS,58,6.03,310.5,22.6,D,0
1.9386,35.6489,333.6,1.8,1.3,2018-01-14,1051,Aqua,MODIS,76,6.03,311.2,41.9,D,0
4.8321,35.1133,330.7,1.8,1.3,2018-01-14,1052,Aqua,MODIS,71,6.03,312.1,26.7,D,0
-0.0496,35.6121,303.7,1.1,1,2018-01-14,2015,Terra,MODIS,56,6.03,282.4,10.1,N,0
1.9335,35.6352,302.6,1.2,1.1,2018-01-14,2016,Terra,MODIS,36,6.03,289.5,6.3,N,0
1.9321,35.6249,315,1.2,1.1,2018-01-14,2016,Terra,MODIS,90,6.03,290.4,17.1,N,0
1.9365,35.6284,310.3,1.2,1.1,2018-01-14,2016,Terra,MODIS,80,6.03,290.2,13,N,0
1.9356,35.6609,305.9,1,1,2018-01-14,2311,Aqua,MODIS,66,6.03,287.8,8.3,N,0
1.0637,34.8899,316.6,2.2,1.4,2018-01-15,0836,Terra,MODIS,51,6.03,303,19.3,D,0
1.9255,35.6903,322.8,2.5,1.5,2018-01-15,0836,Terra,MODIS,56,6.03,302.7,38,D,0
1.125,34.7404,327,2.2,1.4,2018-01-15,0836,Terra,MODIS,61,6.03,298.6,64.4,D,0
1.9287,35.669,333.6,2.5,1.5,2018-01-15,0836,Terra,MODIS,80,6.03,306.4,85,D,0
1.9361,35.6757,326,2.5,1.5,2018-01-15,0836,Terra,MODIS,63,6.03,303.7,46.5,D,0
0.9637,34.9045,333,1.6,1.3,2018-01-15,1134,Aqua,MODIS,82,6.03,311.4,34.2,D,0
4.6319,34.515,328.1,3.3,1.7,2018-01-16,0740,Terra,MODIS,68,6.03,306.7,72.2,D,0
4.6429,34.5237,324.8,3.3,1.7,2018-01-16,0740,Terra,MODIS,65,6.03,306.2,52.3,D,0
-2.4555,37.9759,325.9,1.4,1.2,2018-01-16,0742,Terra,MODIS,69,6.03,304.7,20.3,D,0
-3.2828,37.7594,323.3,1.4,1.2,2018-01-16,0742,Terra,MODIS,47,6.03,305.5,11.3,D,0
-2.4573,37.9881,337.3,1.4,1.2,2018-01-16,0742,Terra,MODIS,85,6.03,305.9,42.6,D,0
-3.278,37.7541,326.9,1.4,1.2,2018-01-16,0742,Terra,MODIS,69,6.03,306.3,16.8,D,0
-1.7424,40.9234,321.5,1,1,2018-01-16,0742,Terra,MODIS,66,6.03,292,12.8,D,0
-1.7524,40.8705,324.4,1.4,1.2,2018-01-16,1037,Aqua,MODIS,60,6.03,297.2,25.1,D,0
-1.6846,40.6962,324.2,1.5,1.2,2018-01-16,1037,Aqua,MODIS,56,6.03,302.4,21.7,D,0
-2.4434,40.6758,328.9,1.5,1.2,2018-01-16,1037,Aqua,MODIS,73,6.03,304.5,26,D,0
-2.4415,40.6893,328.2,1.5,1.2,2018-01-16,1037,Aqua,MODIS,72,6.03,303.4,23.2,D,0
-1.7576,40.9101,336,1.4,1.2,2018-01-16,1037,Aqua,MODIS,73,6.03,295.5,51,D,0
-1.747,40.9086,334.9,1.4,1.2,2018-01-16,1037,Aqua,MODIS,79,6.03,300.6,47.6,D,0
-2.4123,40.7398,324.9,1.5,1.2,2018-01-16,1037,Aqua,MODIS,65,6.03,303.8,14.4,D,0
4.633,34.4947,331.8,3.5,1.8,2018-01-16,1039,Aqua,MODIS,74,6.03,314.2,85.5,D,0
4.6274,34.4884,332.6,3.5,1.8,2018-01-16,1039,Aqua,MODIS,76,6.03,313.8,91,D,0
0.4151,35.0458,319,1.4,1.2,2018-01-17,0824,Terra,MODIS,57,6.03,304.3,10.5,D,0
0.4682,35.0228,318.6,1.4,1.2,2018-01-17,0824,Terra,MODIS,52,6.03,305.9,9.8,D,0
0.4169,35.0338,321.3,1.4,1.2,2018-01-17,0824,Terra,MODIS,64,6.03,305.4,14,D,0
-2.4591,37.9733,319.5,2.5,1.5,2018-01-17,0825,Terra,MODIS,40,6.03,296.8,36.8,D,0
-2.4552,37.9918,330.6,2.6,1.5,2018-01-17,0825,Terra,MODIS,80,6.03,298.2,82.9,D,0
-2.4625,37.9963,326.6,2.6,1.5,2018-01-17,0825,Terra,MODIS,76,6.03,297.5,63.1,D,0
1.1578,34.8004,331.2,1.1,1,2018-01-17,1121,Aqua,MODIS,76,6.03,311.4,15.1,D,0
0.8033,35.5241,329.4,1.1,1.1,2018-01-17,1121,Aqua,MODIS,61,6.03,306.9,22.6,D,0
1.1564,34.7908,332.3,1.1,1,2018-01-17,1121,Aqua,MODIS,78,6.03,311.7,17.6,D,0
1.0774,34.876,337.8,1.1,1,2018-01-17,1121,Aqua,MODIS,84,6.03,309.4,26.8,D,0
4.6549,34.4963,339.4,1.1,1,2018-01-17,1122,Aqua,MODIS,70,6.03,316.8,19,D,0
4.6563,34.5062,334.2,1.1,1,2018-01-17,1122,Aqua,MODIS,50,6.03,316.5,10.8,D,0
3.9057,34.1108,304.7,1.7,1.3,2018-01-18,1952,Terra,MODIS,61,6.03,292,12.4,N,0
-0.0314,35.2151,319.7,1,1,2018-01-19,0812,Terra,MODIS,66,6.03,304,7.5,D,0
0.4133,35.447,319.6,1,1,2018-01-19,0812,Terra,MODIS,41,6.03,305.8,7.5,D,0
-0.0031,35.2099,332.3,1,1,2018-01-19,0812,Terra,MODIS,83,6.03,303.8,24.2,D,0
0.3979,35.4264,319.8,1,1,2018-01-19,0812,Terra,MODIS,59,6.03,305.2,6.4,D,0
-0.1351,35.2311,318.7,1,1,2018-01-19,0812,Terra,MODIS,61,6.03,302.2,8.7,D,0
1.2336,34.8203,327.1,1,1,2018-01-19,0812,Terra,MODIS,74,6.03,306.6,10.8,D,0
1.2323,34.8292,325.8,1,1,2018-01-19,0812,Terra,MODIS,58,6.03,308.7,9.3,D,0
1.2234,34.8279,326.8,1,1,2018-01-19,0812,Terra,MODIS,66,6.03,307.7,11.6,D,0
0.9547,34.961,321.8,1,1,2018-01-19,0812,Terra,MODIS,65,6.03,306.8,7.1,D,0
0.925,35.0385,321.3,1,1,2018-01-19,0812,Terra,MODIS,64,6.03,305.7,7.1,D,0
0.9282,34.8938,329.9,1,1,2018-01-19,0812,Terra,MODIS,78,6.03,308.2,15.3,D,0
0.6909,35.3761,328.4,1,1,2018-01-19,0812,Terra,MODIS,76,6.03,308.4,14.8,D,0
-1.0299,34.6139,312.5,1,1,2018-01-19,0813,Terra,MODIS,44,6.03,297.1,5.6,D,0
3.896,34.1125,331.7,1.1,1,2018-01-19,1110,Aqua,MODIS,66,6.03,313.1,17.3,D,0
3.9072,34.1203,307.5,2,1.4,2018-01-19,2035,Terra,MODIS,71,6.03,291.3,22,N,0
-1.0457,36.9836,317.1,1,1,2018-01-21,0800,Terra,MODIS,32,6.03,304.1,4.6,D,0
-0.1485,35.6525,316.9,1.1,1,2018-01-21,0800,Terra,MODIS,48,6.03,305.4,8.9,D,0
-0.7555,37.2611,321.7,1,1,2018-01-21,0800,Terra,MODIS,68,6.03,306.2,5.8,D,0
-0.7542,37.2522,326.9,1,1,2018-01-21,0800,Terra,MODIS,76,6.03,308.4,11.6,D,0
1.0921,34.872,323.7,1.2,1.1,2018-01-21,0800,Terra,MODIS,66,6.03,308.8,13,D,0
-0.11,35.1966,317.1,1.2,1.1,2018-01-21,0800,Terra,MODIS,56,6.03,303.8,9.2,D,0
-2.12,40.8591,333.3,1,1,2018-01-21,1056,Aqua,MODIS,79,6.03,307.3,14.6,D,0
0.1059,35.4662,318.9,1.5,1.2,2018-01-21,1057,Aqua,MODIS,31,6.03,302.8,21.2,D,0
1.2277,37.7809,339.1,1.1,1,2018-01-21,1057,Aqua,MODIS,80,6.03,317.3,21.7,D,0
0.2769,35.3008,320,1.6,1.2,2018-01-21,1057,Aqua,MODIS,55,6.03,306.9,12.8,D,0
0.0469,34.0356,300.1,1.1,1,2018-01-21,2022,Terra,MODIS,9,6.03,288.9,4.8,N,0
0.0563,34.0342,308.5,1.1,1,2018-01-21,2022,Terra,MODIS,75,6.03,289.2,10.9,N,0
0.5335,34.6816,321.5,2.9,1.6,2018-01-22,0843,Terra,MODIS,67,6.03,303.6,47,D,0
-0.437,35.811,317.4,2.4,1.5,2018-01-22,1139,Aqua,MODIS,34,6.03,295.3,38.6,D,0
0.0728,35.4517,321,2.3,1.5,2018-01-22,1139,Aqua,MODIS,51,6.03,300.2,44.5,D,0
1.1374,35.0379,327.4,2.2,1.4,2018-01-22,1140,Aqua,MODIS,68,6.03,309.8,32.3,D,0
1.0889,34.9131,336.1,2.1,1.4,2018-01-23,0747,Terra,MODIS,85,6.03,309.2,72.3,D,0
1.0791,34.8931,336.3,2.1,1.4,2018-01-23,0747,Terra,MODIS,85,6.03,305.2,72.3,D,0
1.0764,34.9114,351.4,2.1,1.4,2018-01-23,0747,Terra,MODIS,95,6.03,307.5,151.1,D,0
0.8157,35.3606,319.4,1.9,1.3,2018-01-23,0747,Terra,MODIS,51,6.03,305.2,16,D,0
1.2191,34.8251,323.6,2.1,1.4,2018-01-23,0747,Terra,MODIS,68,6.03,309,23.1,D,0
1.2224,34.8136,321.7,2.1,1.4,2018-01-23,0747,Terra,MODIS,52,6.03,307.4,14.6,D,0
1.0915,34.8948,324.1,2.1,1.4,2018-01-23,0747,Terra,MODIS,70,6.03,306.5,29.4,D,0
0.6013,34.6762,330.9,2.1,1.4,2018-01-23,0748,Terra,MODIS,80,6.03,308.2,47.9,D,0
0.5977,34.6889,324.3,2.1,1.4,2018-01-23,0748,Terra,MODIS,71,6.03,308.1,27.5,D,0
-0.0348,35.2375,333.3,1.9,1.3,2018-01-23,0748,Terra,MODIS,84,6.03,305.8,55.7,D,0
0.0423,37.306,322.7,1.3,1.1,2018-01-23,0748,Terra,MODIS,66,6.03,302.1,17.2,D,0
-0.1921,35.8229,325.8,1.7,1.3,2018-01-23,0748,Terra,MODIS,77,6.03,306.9,24.7,D,0
0.0427,37.3121,317.7,1.3,1.1,2018-01-23,0748,Terra,MODIS,24,6.03,302.1,11.9,D,0
0.3612,34.5191,322.5,2.1,1.4,2018-01-23,0748,Terra,MODIS,71,6.03,305.2,26.1,D,0
-0.1926,35.8309,326.7,1.7,1.3,2018-01-23,0748,Terra,MODIS,75,6.03,307.7,25.2,D,0
0.6004,34.6704,323.8,2.1,1.4,2018-01-23,0748,Terra,MODIS,70,6.03,307.3,25.3,D,0
0.361,34.5259,327.6,2.1,1.4,2018-01-23,0748,Terra,MODIS,77,6.03,306.7,43.4,D,0
0.3796,34.5251,320.1,3.1,1.7,2018-01-23,1044,Aqua,MODIS,26,6.03,300.1,29.5,D,0
4.6011,34.7858,342.2,2.5,1.5,2018-01-23,1046,Aqua,MODIS,87,6.03,312.2,100.1,D,0
4.6038,34.7694,369.3,2.5,1.5,2018-01-23,1046,Aqua,MODIS,100,6.03,314.6,356.8,D,0
4.6004,34.7471,333,2.5,1.5,2018-01-23,1046,Aqua,MODIS,69,6.03,312.1,46.5,D,0
4.5902,34.7716,333.2,2.5,1.5,2018-01-23,1046,Aqua,MODIS,76,6.03,312.7,46.7,D,0
4.5975,34.7636,348.6,2.5,1.5,2018-01-23,1046,Aqua,MODIS,92,6.03,314.8,146.5,D,0
4.6111,34.7614,342,2.5,1.5,2018-01-23,1046,Aqua,MODIS,87,6.03,310.4,104.2,D,0
4.5936,34.7938,330.6,2.5,1.5,2018-01-23,1046,Aqua,MODIS,71,6.03,311.8,33.5,D,0
-2.4417,40.7543,318.3,1.7,1.3,2018-01-23,2008,Terra,MODIS,97,6.03,294,34.2,N,0
-2.444,40.7388,304.7,1.7,1.3,2018-01-23,2008,Terra,MODIS,61,6.03,293.6,11.5,N,0
2.019,36.1384,331.9,2,1.4,2018-01-24,0830,Terra,MODIS,65,6.03,313,21.8,D,0
0.5742,34.67,328.5,1.7,1.3,2018-01-24,0830,Terra,MODIS,78,6.03,303.8,33.8,D,0
0.8509,35.3607,321.5,1.9,1.3,2018-01-24,0830,Terra,MODIS,63,6.03,306.2,18.1,D,0
2.0198,36.1381,328,3,1.6,2018-01-25,0735,Terra,MODIS,72,6.03,304.8,37,D,0
-4.5912,39.314,322.2,1.3,1.1,2018-01-26,1114,Aqua,MODIS,15,6.03,302,8.9,D,0
3.9377,34.157,330.3,1,1,2018-01-26,1116,Aqua,MODIS,40,6.03,309.9,11.1,D,0
3.9364,34.1481,332.2,1,1,2018-01-26,1116,Aqua,MODIS,51,6.03,310.7,14.8,D,0
3.9441,34.1379,335.8,1,1,2018-01-26,1116,Aqua,MODIS,72,6.03,307.6,22.5,D,0
3.9454,34.1468,346.6,1,1,2018-01-26,1116,Aqua,MODIS,88,6.03,310.6,39.5,D,0
3.9566,34.139,310.3,2.7,1.6,2018-01-26,2041,Terra,MODIS,80,6.03,291.2,42.2,N,0
3.9527,34.1465,309.3,2.7,1.6,2018-01-26,2041,Terra,MODIS,77,6.03,290.9,38.3,N,0
3.9613,34.1643,320.1,1.4,1.2,2018-01-26,2335,Aqua,MODIS,100,6.03,290.9,28.2,N,0
3.9735,34.1537,343,1.4,1.2,2018-01-26,2335,Aqua,MODIS,100,6.03,292.7,77.6,N,0
3.9716,34.1659,305.3,1.4,1.2,2018-01-26,2335,Aqua,MODIS,64,6.03,290.6,10.3,N,0
3.9632,34.1521,349.2,1.4,1.2,2018-01-26,2335,Aqua,MODIS,100,6.03,293.3,96.1,N,0
0.0458,36.4261,314,1.7,1.3,2018-01-27,1945,Terra,MODIS,88,6.03,283.7,34.7,N,0
-0.0492,35.6904,361.8,1,1,2018-01-28,0806,Terra,MODIS,100,6.03,305,83.1,D,0
1.0733,34.8834,321,1.1,1,2018-01-28,0806,Terra,MODIS,60,6.03,304.9,8.5,D,0
-0.0506,35.6993,326.8,1,1,2018-01-28,0806,Terra,MODIS,76,6.03,301.8,16.8,D,0
-0.0403,35.6917,317.3,1,1,2018-01-28,0806,Terra,MODIS,48,6.03,304.2,7.8,D,0
0.6701,35.1212,324.3,1,1,2018-01-28,0806,Terra,MODIS,70,6.03,306.6,9.8,D,0
0.7859,35.2738,322.2,1,1,2018-01-28,0806,Terra,MODIS,44,6.03,306.5,8.6,D,0
-2.3069,40.6281,329.6,1.1,1,2018-01-28,1102,Aqua,MODIS,57,6.03,310.1,11.7,D,0
-2.023,40.8747,326.2,1.1,1.1,2018-01-28,1102,Aqua,MODIS,28,6.03,305.4,11.3,D,0
-2.1093,40.8524,331.2,1.1,1.1,2018-01-28,1102,Aqua,MODIS,58,6.03,307.7,11.1,D,0
-0.1355,34.1631,326.9,1.5,1.2,2018-01-28,1103,Aqua,MODIS,71,6.03,307.3,17.3,D,0
-0.2284,36.4138,328,1.1,1,2018-01-28,1103,Aqua,MODIS,75,6.03,311.7,11.9,D,0
-0.493,37.8987,338.9,1,1,2018-01-28,1103,Aqua,MODIS,83,6.03,317.2,18.2,D,0
-0.2298,36.4042,326.4,1.1,1,2018-01-28,1103,Aqua,MODIS,72,6.03,311.8,10,D,0
1.041,34.8202,325.8,1.3,1.1,2018-01-28,1103,Aqua,MODIS,72,6.03,309.5,13.8,D,0
-0.0487,35.6815,323.2,1.2,1.1,2018-01-28,1103,Aqua,MODIS,45,6.03,306,14,D,0
