lat,lon,XCO2,XCO2PREC,Month,Year,DATE
-3.0,37.5,0.0003980818811772136,2.8218807937054816e-08,1,2015,2015-01-01
-3.0,38.125,0.00039832577655737796,2.605313431553178e-08,1,2015,2015-01-01
-3.0,38.75,0.0003984121665839226,2.419587432967025e-08,1,2015,2015-01-01
-3.0,39.375,0.00039843198077681836,2.279199908251567e-08,1,2015,2015-01-01
-3.0,40.0,0.00039840752640063124,2.20012973689582e-08,1,2015,2015-01-01
-3.0,40.625,0.00039840138138500945,2.1638685317000974e-08,1,2015,2015-01-01
-3.0,41.25,0.00039839685644349834,2.1409530178250285e-08,1,2015,2015-01-01
-3.0,41.875,0.0003983874940463612,2.129965881018552e-08,1,2015,2015-01-01
-2.5,33.75,0.0003989200783009085,4.147234301027083e-08,1,2015,2015-01-01
-2.5,34.375,0.00039866179236747895,3.9264006962110223e-08,1,2015,2015-01-01
-2.5,35.0,0.0003983443471482925,3.698211025225631e-08,1,2015,2015-01-01
-2.5,35.625,0.00039831117148071736,3.4656044917114266e-08,1,2015,2015-01-01
-2.5,36.25,0.00039826536639368224,3.232247789975702e-08,1,2015,2015-01-01
-2.5,36.875,0.00039815102202062975,3.0028573719181156e-08,1,2015,2015-01-01
-2.5,37.5,0.0003982182850802107,2.783622514791078e-08,1,2015,2015-01-01
-2.5,38.125,0.00039833608881904625,2.5826982169002804e-08,1,2015,2015-01-01
-2.5,38.75,0.00039843025578809304,2.4106171233470162e-08,1,2015,2015-01-01
-2.5,39.375,0.0003984363519843863,2.2802333913953836e-08,1,2015,2015-01-01
-2.5,40.0,0.0003984066157323879,2.2055530118672672e-08,1,2015,2015-01-01
-2.5,40.625,0.00039839800498861396,2.1703354866333933e-08,1,2015,2015-01-01
-2.5,41.25,0.00039840743345614043,2.1485620030809403e-08,1,2015,2015-01-01
-2.5,41.875,0.00039840202225605026,2.138703199845293e-08,1,2015,2015-01-01
-2.0,33.75,0.0003989370637892505,4.050144286311134e-08,1,2015,2015-01-01
-2.0,34.375,0.00039873562948947264,3.837933400070657e-08,1,2015,2015-01-01
-2.0,35.0,0.0003982895195217533,3.6188878442765583e-08,1,2015,2015-01-01
-2.0,35.625,0.00039812661235637573,3.395861892290791e-08,1,2015,2015-01-01
-2.0,36.25,0.0003982996205459424,3.172407724732327e-08,1,2015,2015-01-01
-2.0,36.875,0.00039809488014490795,2.9530731997181315e-08,1,2015,2015-01-01
-2.0,37.5,0.0003982025550466196,2.7437854596488768e-08,1,2015,2015-01-01
-2.0,38.125,0.00039834014880339496,2.552285784091588e-08,1,2015,2015-01-01
-2.0,38.75,0.000398429372580722,2.3884728487615667e-08,1,2015,2015-01-01
-2.0,39.375,0.00039844392156209644,2.2643093135500846e-08,1,2015,2015-01-01
-2.0,40.0,0.0003984232360145993,2.192741801651175e-08,1,2015,2015-01-01
-2.0,40.625,0.00039839217718127336,2.1589175774652462e-08,1,2015,2015-01-01
-2.0,41.25,0.00039840500633750534,2.1388083833596992e-08,1,2015,2015-01-01
-2.0,41.875,0.00039841811409250144,2.1307593310812305e-08,1,2015,2015-01-01
-1.5,33.75,0.0003989563603329683,3.9711639875933876e-08,1,2015,2015-01-01
-1.5,34.375,0.00039876673526446064,3.763541182841666e-08,1,2015,2015-01-01
-1.5,35.0,0.00039818440458358023,3.549450745946632e-08,1,2015,2015-01-01
-1.5,35.625,0.00039790507634602216,3.3316806228531194e-08,1,2015,2015-01-01
-1.5,36.25,0.0003981343150136977,3.113702703948322e-08,1,2015,2015-01-01
-1.5,36.875,0.000398094613046851,2.8999599722823622e-08,1,2015,2015-01-01
-1.5,37.5,0.00039820348132296556,2.6962337209036943e-08,1,2015,2015-01-01
-1.5,38.125,0.00039832092290687855,2.5100549217594862e-08,1,2015,2015-01-01
-1.5,38.75,0.00039842955835234944,2.351019608481012e-08,1,2015,2015-01-01
-1.5,39.375,0.00039845291922251965,2.230677739172179e-08,1,2015,2015-01-01
-1.5,40.0,0.0003984432086356044,2.1614796626595286e-08,1,2015,2015-01-01
-1.5,40.625,0.00039840789066792855,2.129267091423451e-08,1,2015,2015-01-01
-1.5,41.25,0.00039840167700012604,2.1109772706169312e-08,1,2015,2015-01-01
-1.5,41.875,0.00039843084490595143,2.1048511953963007e-08,1,2015,2015-01-01
-1.0,33.75,0.0003989736009492434,3.886828859626161e-08,1,2015,2015-01-01
-1.0,34.375,0.00039879799148747545,3.6825089039044784e-08,1,2015,2015-01-01
-1.0,35.0,0.0003979782419675405,3.4720976108293906e-08,1,2015,2015-01-01
-1.0,35.625,0.00039752666716888214,3.2583103249249925e-08,1,2015,2015-01-01
-1.0,36.25,0.00039769163859384733,3.0445371823601887e-08,1,2015,2015-01-01
-1.0,36.875,0.00039798865620996955,2.8351242307720057e-08,1,2015,2015-01-01
-1.0,37.5,0.0003982393262107977,2.6357320951797425e-08,1,2015,2015-01-01
-1.0,38.125,0.0003983046646622355,2.4537356829283025e-08,1,2015,2015-01-01
-1.0,38.75,0.0003984170593133557,2.2985254466881062e-08,1,2015,2015-01-01
-1.0,39.375,0.000398463641754314,2.181384380430386e-08,1,2015,2015-01-01
-1.0,40.0,0.0003984572667245483,2.114437913673719e-08,1,2015,2015-01-01
-1.0,40.625,0.00039842845862656233,2.083860779326502e-08,1,2015,2015-01-01
-1.0,41.25,0.0003984141836671399,2.0671246825478655e-08,1,2015,2015-01-01
-1.0,41.875,0.0003984369175140596,2.06242231704446e-08,1,2015,2015-01-01
-0.5,33.75,0.0003989300477710898,3.797869600139127e-08,1,2015,2015-01-01
-0.5,34.375,0.0003988137228119623,3.595671080777139e-08,1,2015,2015-01-01
-0.5,35.0,0.0003981055248708975,3.387758718674919e-08,1,2015,2015-01-01
-0.5,35.625,0.0003976726440023706,3.1767702352502305e-08,1,2015,2015-01-01
-0.5,36.25,0.0003977468119457274,2.966013499008459e-08,1,2015,2015-01-01
-0.5,36.875,0.0003978100607890801,2.7597459907013874e-08,1,2015,2015-01-01
-0.5,37.5,0.00039811656085564004,2.5635323393020632e-08,1,2015,2015-01-01
-0.5,38.125,0.00039835770533705553,2.3846434654962377e-08,1,2015,2015-01-01
-0.5,38.75,0.0003984340751964238,2.232356427044556e-08,1,2015,2015-01-01
-0.5,39.375,0.0003984743321310699,2.117824385401843e-08,1,2015,2015-01-01
-0.5,40.0,0.00039847281051709526,2.0530072978175878e-08,1,2015,2015-01-01
-0.5,40.625,0.0003984534849869012,2.024082259928002e-08,1,2015,2015-01-01
-0.5,41.25,0.00039843471688894374,2.0086604087918687e-08,1,2015,2015-01-01
-0.5,41.875,0.0003984348254415372,2.0049365913423767e-08,1,2015,2015-01-01
-1.7975103014118005e-13,33.75,0.00039885555745586905,3.705059636985381e-08,1,2015,2015-01-01
-1.7975103014118005e-13,34.375,0.00039857957439850113,3.503904737114929e-08,1,2015,2015-01-01
-1.7975103014118005e-13,35.0,0.00039813824309197616,3.297402739467862e-08,1,2015,2015-01-01
-1.7975103014118005e-13,35.625,0.0003980432567562187,3.088109096320453e-08,1,2015,2015-01-01
-1.7975103014118005e-13,36.25,0.0003980885835077178,2.8792487671609274e-08,1,2015,2015-01-01
-1.7975103014118005e-13,36.875,0.0003980333806999448,2.6749983319989178e-08,1,2015,2015-01-01
-1.7975103014118005e-13,37.5,0.0003980971893226172,2.4808498561888364e-08,1,2015,2015-01-01
-1.7975103014118005e-13,38.125,0.000398397211909234,2.304020882309308e-08,1,2015,2015-01-01
-1.7975103014118005e-13,38.75,0.0003984667341536542,2.153766243771176e-08,1,2015,2015-01-01
-1.7975103014118005e-13,39.375,0.0003984891276735242,2.041246498738416e-08,1,2015,2015-01-01
-1.7975103014118005e-13,40.0,0.0003984935478177748,1.9784160989932625e-08,1,2015,2015-01-01
-1.7975103014118005e-13,40.625,0.00039848260947168923,1.9511460574288023e-08,1,2015,2015-01-01
-1.7975103014118005e-13,41.25,0.00039846360948192136,1.936812225631139e-08,1,2015,2015-01-01
-1.7975103014118005e-13,41.875,0.00039844165381040396,1.933657680818661e-08,1,2015,2015-01-01
0.5,33.75,0.00039875991041621854,3.609228865679384e-08,1,2015,2015-01-01
0.5,34.375,0.00039827371414679464,3.408147616977807e-08,1,2015,2015-01-01
0.5,35.0,0.00039815029489428494,3.202059998635862e-08,1,2015,2015-01-01
0.5,35.625,0.0003983106419787697,2.9934340339000834e-08,1,2015,2015-01-01
0.5,36.25,0.00039827301800194676,2.7854098544578145e-08,1,2015,2015-01-01
0.5,36.875,0.00039821670091647147,2.5820887842066764e-08,1,2015,2015-01-01
0.5,37.5,0.0003983145265186566,2.388911411054839e-08,1,2015,2015-01-01
0.5,38.125,0.00039840497512130005,2.2130911276590552e-08,1,2015,2015-01-01
0.5,38.75,0.0003984751371805736,2.0639538060808098e-08,1,2015,2015-01-01
0.5,39.375,0.00039850506272482415,1.9528128024000294e-08,1,2015,2015-01-01
0.5,40.0,0.0003985111143265385,1.891789662116529e-08,1,2015,2015-01-01
0.5,40.625,0.00039850567367055544,1.8661566764804374e-08,1,2015,2015-01-01
0.5,41.25,0.00039848852001370924,1.8526864769560062e-08,1,2015,2015-01-01
0.5,41.875,0.00039846222212110014,1.8497128237728933e-08,1,2015,2015-01-01
1.0,33.75,0.0003987584353918435,3.5112788687677784e-08,1,2015,2015-01-01
1.0,34.375,0.00039809655537547154,3.3094185439240675e-08,1,2015,2015-01-01
1.0,35.0,0.00039818172550557424,3.1028486477565865e-08,1,2015,2015-01-01
1.0,35.625,0.00039837409044154017,2.8939431399574052e-08,1,2015,2015-01-01
1.0,36.25,0.0003983441048119623,2.6857527849715606e-08,1,2015,2015-01-01
1.0,36.875,0.00039824990967791827,2.4823055392390085e-08,1,2015,2015-01-01
1.0,37.5,0.0003983846926853256,2.289007407012324e-08,1,2015,2015-01-01
1.0,38.125,0.00039846235895604494,2.1131145221289524e-08,1,2015,2015-01-01
1.0,38.75,0.00039851030927703473,1.9641213062965093e-08,1,2015,2015-01-01
1.0,39.375,0.00039851949599500175,1.853655604918031e-08,1,2015,2015-01-01
1.0,40.0,0.00039851921528386285,1.796053020267749e-08,1,2015,2015-01-01
1.0,40.625,0.0003985160997657541,1.796053020267749e-08,1,2015,2015-01-01
1.0,41.25,0.0003985034684686276,1.796053020267749e-08,1,2015,2015-01-01
1.0,41.875,0.0003984805761935985,1.796053020267749e-08,1,2015,2015-01-01
1.5,33.75,0.0003987318523286376,3.4121996584549525e-08,1,2015,2015-01-01
1.5,34.375,0.0003984315497350068,3.208840197073287e-08,1,2015,2015-01-01
1.5,35.0,0.0003983503824377793,3.001004424957912e-08,1,2015,2015-01-01
1.5,35.625,0.00039844928957585753,2.790963107633909e-08,1,2015,2015-01-01
1.5,36.25,0.0003984350757579499,2.5816688957293822e-08,1,2015,2015-01-01
1.5,36.875,0.0003983224090798983,2.3770721808437463e-08,1,2015,2015-01-01
1.5,37.5,0.00039842660443091223,2.1825540897820065e-08,1,2015,2015-01-01
1.5,38.125,0.0003985033853818858,2.005455368411315e-08,1,2015,2015-01-01
1.5,38.75,0.00039852726272769244,1.8555412822720936e-08,1,2015,2015-01-01
1.5,39.375,0.0003985252336743513,1.796053020267749e-08,1,2015,2015-01-01
1.5,40.0,0.00039852462789220284,1.796053020267749e-08,1,2015,2015-01-01
1.5,40.625,0.0003985215459373825,1.796053020267749e-08,1,2015,2015-01-01
1.5,41.25,0.00039851144491319336,1.796053020267749e-08,1,2015,2015-01-01
1.5,41.875,0.0003984897113930915,1.796053020267749e-08,1,2015,2015-01-01
2.0,33.75,0.000398728587066627,3.3130877397377213e-08,1,2015,2015-01-01
2.0,34.375,0.000398566809434992,3.1076642648025944e-08,1,2015,2015-01-01
2.0,35.0,0.0003984633043611182,2.897914344332305e-08,1,2015,2015-01-01
2.0,35.625,0.0003985246700223445,2.685992962395203e-08,1,2015,2015-01-01
2.0,36.25,0.0003985066873757469,2.4747399572721418e-08,1,2015,2015-01-01
2.0,36.875,0.0003983715095889619,2.2680148861777312e-08,1,2015,2015-01-01
2.0,37.5,0.00039846405120296105,2.0711719568564775e-08,1,2015,2015-01-01
2.0,38.125,0.000398496388961869,1.8916679499448676e-08,1,2015,2015-01-01
2.0,38.75,0.0003985236577254029,1.796053020267749e-08,1,2015,2015-01-01
2.0,39.375,0.00039851851186305736,1.796053020267749e-08,1,2015,2015-01-01
2.0,40.0,0.00039850917915652145,1.796053020267749e-08,1,2015,2015-01-01
2.0,40.625,0.0003985117834799307,1.796053020267749e-08,1,2015,2015-01-01
2.0,41.25,0.0003985118790062129,1.796053020267749e-08,1,2015,2015-01-01
2.0,41.875,0.00039849575090732787,1.796053020267749e-08,1,2015,2015-01-01
2.5,33.75,0.00039871659335462495,3.215164891598273e-08,1,2015,2015-01-01
2.5,34.375,0.00039855677107792167,3.007298379258011e-08,1,2015,2015-01-01
2.5,35.0,0.0003985348955592922,2.79515395665263e-08,1,2015,2015-01-01
2.5,35.625,0.0003985655167789739,2.580754181439364e-08,1,2015,2015-01-01
2.5,36.25,0.0003985367705266277,2.3668038650373426e-08,1,2015,2015-01-01
2.5,36.875,0.00039845667138691963,2.1570459922736105e-08,1,2015,2015-01-01
2.5,37.5,0.00039849642217309485,1.9567877260797627e-08,1,2015,2015-01-01
2.5,38.125,0.00039846979838799714,1.796053020267749e-08,1,2015,2015-01-01
2.5,38.75,0.0003984987559951767,1.796053020267749e-08,1,2015,2015-01-01
2.5,39.375,0.00039849340687543453,1.796053020267749e-08,1,2015,2015-01-01
2.5,40.0,0.0003984849217006065,1.796053020267749e-08,1,2015,2015-01-01
2.5,40.625,0.00039849872501367974,1.796053020267749e-08,1,2015,2015-01-01
2.5,41.25,0.0003985016649699725,1.796053020267749e-08,1,2015,2015-01-01
2.5,41.875,0.0003984985650599664,1.796053020267749e-08,1,2015,2015-01-01
3.0,33.75,0.0003987391485885206,3.1197964466279065e-08,1,2015,2015-01-01
3.0,34.375,0.00039860400272206584,2.9093333018779384e-08,1,2015,2015-01-01
3.0,35.0,0.0003986277383040532,2.6945265298606175e-08,1,2015,2015-01-01
3.0,35.625,0.0003986369476713721,2.477245869141474e-08,1,2015,2015-01-01
3.0,36.25,0.0003985925281848458,2.260030763246283e-08,1,2015,2015-01-01
3.0,36.875,0.0003985480436841176,2.0464665223900362e-08,1,2015,2015-01-01
3.0,37.5,0.0003985142566013946,1.8417675035632624e-08,1,2015,2015-01-01
3.0,38.125,0.00039846760445206816,1.796053020267749e-08,1,2015,2015-01-01
3.0,38.75,0.0003984581407782952,1.796053020267749e-08,1,2015,2015-01-01
3.0,39.375,0.0003984519416624079,1.796053020267749e-08,1,2015,2015-01-01
3.0,40.0,0.0003984615528503538,1.796053020267749e-08,1,2015,2015-01-01
3.0,40.625,0.00039848605886236917,1.796053020267749e-08,1,2015,2015-01-01
3.0,41.25,0.0003985025153181801,1.796053020267749e-08,1,2015,2015-01-01
3.0,41.875,0.0003985091633137105,1.796053020267749e-08,1,2015,2015-01-01
3.5,33.75,0.0003987845404715758,3.028506959420618e-08,1,2015,2015-01-01
3.5,34.375,0.00039868619698550434,2.815567382352064e-08,1,2015,2015-01-01
3.5,35.0,0.000398735887081843,2.5981002995110652e-08,1,2015,2015-01-01
3.5,35.625,0.0003986942728290394,2.377800543515715e-08,1,2015,2015-01-01
3.5,36.25,0.00039862493494799694,2.1570054494819182e-08,1,2015,2015-01-01
3.5,36.875,0.00039856363019357706,1.939085896177563e-08,1,2015,2015-01-01
3.5,37.5,0.00039845947849830883,1.796053020267749e-08,1,2015,2015-01-01
3.5,38.125,0.00039839467576858887,1.796053020267749e-08,1,2015,2015-01-01
3.5,38.75,0.00039836977967136207,1.796053020267749e-08,1,2015,2015-01-01
3.5,39.375,0.0003983802042409567,1.796053020267749e-08,1,2015,2015-01-01
3.5,40.0,0.00039842935697261933,1.796053020267749e-08,1,2015,2015-01-01
3.5,40.625,0.0003984585751060231,1.796053020267749e-08,1,2015,2015-01-01
3.5,41.25,0.000398516761877897,1.796053020267749e-08,1,2015,2015-01-01
3.5,41.875,0.00039855332297813746,1.796053020267749e-08,1,2015,2015-01-01
4.0,33.75,0.0003988574212745598,2.9429899795466508e-08,1,2015,2015-01-01
4.0,34.375,0.00039884719515084137,2.7280232686047425e-08,1,2015,2015-01-01
4.0,35.0,0.00039885442627916835,2.5082365647587803e-08,1,2015,2015-01-01
4.0,35.625,0.00039873395942249183,2.2851307782376427e-08,1,2015,2015-01-01
4.0,36.25,0.0003986770971096121,2.0608040128632555e-08,1,2015,2015-01-01
4.0,36.875,0.0003985463032046438,1.8383463399069004e-08,1,2015,2015-01-01
4.0,37.5,0.00039844703097778914,1.796053020267749e-08,1,2015,2015-01-01
4.0,38.125,0.0003983230588698549,1.796053020267749e-08,1,2015,2015-01-01
4.0,38.75,0.00039830246591478614,1.796053020267749e-08,1,2015,2015-01-01
4.0,39.375,0.00039834479567587314,1.796053020267749e-08,1,2015,2015-01-01
4.0,40.0,0.00039837575452345903,1.796053020267749e-08,1,2015,2015-01-01
4.0,40.625,0.00039843537536310783,1.796053020267749e-08,1,2015,2015-01-01
4.0,41.25,0.0003985217425055922,1.796053020267749e-08,1,2015,2015-01-01
4.0,41.875,0.00039858750002871776,1.796053020267749e-08,1,2015,2015-01-01
4.5,33.75,0.0003990301015766172,2.8651072877321525e-08,1,2015,2015-01-01
4.5,34.375,0.0003990447095871317,2.6489493263127534e-08,1,2015,2015-01-01
4.5,35.0,0.0003989675692977354,2.4275968994809285e-08,1,2015,2015-01-01
4.5,35.625,0.000398856343024583,2.2023491003100924e-08,1,2015,2015-01-01
4.5,36.25,0.00039875398144959624,1.9750393834715233e-08,1,2015,2015-01-01
4.5,36.875,0.0003986056612883394,1.796053020267749e-08,1,2015,2015-01-01
4.5,37.5,0.0003984332411604438,1.796053020267749e-08,1,2015,2015-01-01
4.5,38.125,0.0003982914565694368,1.796053020267749e-08,1,2015,2015-01-01
4.5,38.75,0.00039833529585702046,1.796053020267749e-08,1,2015,2015-01-01
4.5,39.375,0.0003983745624399519,1.796053020267749e-08,1,2015,2015-01-01
4.5,40.0,0.00039834768951198295,1.796053020267749e-08,1,2015,2015-01-01
4.5,40.625,0.0003984131243111821,1.796053020267749e-08,1,2015,2015-01-01
4.5,41.25,0.0003984767192319381,1.796053020267749e-08,1,2015,2015-01-01
4.5,41.875,0.00039858550547749826,1.796053020267749e-08,1,2015,2015-01-01
5.0,33.75,0.00039925197404133337,2.796871732186446e-08,1,2015,2015-01-01
5.0,34.375,0.00039921967489194244,2.5807958097852983e-08,1,2015,2015-01-01
5.0,35.0,0.00039914593587802243,2.3591130302293804e-08,1,2015,2015-01-01
5.0,35.625,0.0003990935053274546,2.1329343672024775e-08,1,2015,2015-01-01
5.0,36.25,0.0003988876492404679,1.9038326513189327e-08,1,2015,2015-01-01
5.0,36.875,0.0003987005313261292,1.796053020267749e-08,1,2015,2015-01-01
5.0,37.5,0.00039845688860946064,1.796053020267749e-08,1,2015,2015-01-01
5.0,38.125,0.0003982989775625268,1.796053020267749e-08,1,2015,2015-01-01
5.0,38.75,0.00039835956610453823,1.796053020267749e-08,1,2015,2015-01-01
5.0,39.375,0.00039836005112926114,1.796053020267749e-08,1,2015,2015-01-01
5.0,40.0,0.00039836359956684793,1.796053020267749e-08,1,2015,2015-01-01
5.0,40.625,0.00039841069730990115,1.796053020267749e-08,1,2015,2015-01-01
5.0,41.25,0.0003985020684335576,1.796053020267749e-08,1,2015,2015-01-01
5.0,41.875,0.00039857339593694517,1.796053020267749e-08,1,2015,2015-01-01
-5.0,33.75,0.00039838986594986636,6.134135493043346e-08,2,2015,2015-02-01
-5.0,34.375,0.0003982720090789371,5.7213805509241667e-08,2,2015,2015-02-01
-5.0,35.0,0.0003982484665487261,5.295379448127027e-08,2,2015,2015-02-01
-5.0,35.625,0.00039824233044782886,4.860506108035915e-08,2,2015,2015-02-01
-5.0,36.25,0.0003982534950150044,4.422402625880634e-08,2,2015,2015-02-01
-5.0,36.875,0.0003983152099473435,3.988827489710121e-08,2,2015,2015-02-01
-5.0,37.5,0.00039842514810776005,3.571025687339903e-08,2,2015,2015-02-01
-5.0,38.125,0.00039848972340093624,3.185824613850872e-08,2,2015,2015-02-01
-5.0,38.75,0.0003985552426196851,2.8583090073248333e-08,2,2015,2015-02-01
-5.0,39.375,0.0003985635634567838,2.6233969215365246e-08,2,2015,2015-02-01
-5.0,40.0,0.0003985314106103033,2.5214060802071938e-08,2,2015,2015-02-01
-5.0,40.625,0.0003985012140869263,2.500452110596482e-08,2,2015,2015-02-01
-5.0,41.25,0.00039846403927055817,2.4843905414915602e-08,2,2015,2015-02-01
-5.0,41.875,0.000398427683519133,2.4728534811923292e-08,2,2015,2015-02-01
-4.5,33.75,0.0003984637453738417,5.685109971795907e-08,2,2015,2015-02-01
-4.5,34.375,0.00039836163809273524,5.313149259131583e-08,2,2015,2015-02-01
-4.5,35.0,0.0003982807883013655,4.9310774203155325e-08,2,2015,2015-02-01
-4.5,35.625,0.00039829250973915417,4.5429105050259236e-08,2,2015,2015-02-01
-4.5,36.25,0.00039831501271692105,4.153866011699704e-08,2,2015,2015-02-01
-4.5,36.875,0.00039832834798809405,3.771077992413354e-08,2,2015,2015-02-01
-4.5,37.5,0.0003984254791638315,3.4046913345788306e-08,2,2015,2015-02-01
-4.5,38.125,0.00039847053475179043,3.069412882183904e-08,2,2015,2015-02-01
-4.5,38.75,0.0003985499164887837,2.7862597753476742e-08,2,2015,2015-02-01
-4.5,39.375,0.00039857716352084286,2.5831612703524266e-08,2,2015,2015-02-01
-4.5,40.0,0.00039856458235070543,2.4912666786071452e-08,2,2015,2015-02-01
-4.5,40.625,0.0003985388520959532,2.4660897396019728e-08,2,2015,2015-02-01
-4.5,41.25,0.00039850768981913073,2.4445091212761184e-08,2,2015,2015-02-01
-4.5,41.875,0.00039847240857073175,2.4263345130175115e-08,2,2015,2015-02-01
-4.0,33.75,0.00039854688683200426,5.253686811950367e-08,2,2015,2015-02-01
-4.0,34.375,0.00039852920573529057,4.9215426937583235e-08,2,2015,2015-02-01
-4.0,35.0,0.00039843311112365754,4.582555588150387e-08,2,2015,2015-02-01
-4.0,35.625,0.0003984278444996952,4.2403664098337666e-08,2,2015,2015-02-01
-4.0,36.25,0.0003983916251724752,3.899712834606594e-08,2,2015,2015-02-01
-4.0,36.875,0.0003984099459038199,3.566997745636464e-08,2,2015,2015-02-01
-4.0,37.5,0.00039848717304786466,3.2511020608977e-08,2,2015,2015-02-01
